#{"t_start": 1789501611.0506365, "env_id": "None"}
r,l,t
0.0,11,59029.907149
0.0,4,59090.983202
0.989498,3,59093.080666
0.903845,6,59099.939271
0.923672,4,59105.431656
0.866972,4,59108.939431
0.724263,12,59128.433117
0.644204,5,59136.39078
0.801949,5,59144.483253
0.690572,3,59153.348378
0.55308,5,59160.942469
0.0,3,59223.703489
0.880935,3,59228.11186
0.706996,7,59237.057973
0.340681,18,59277.260375
0.0,9,59338.88276
0.960524,3,59341.372175
0.345132,9,59359.533571
0.829884,4,59367.105557
0.163665,8,59429.278433
0.804853,5,59434.815958
0.923364,3,59437.5768
0.772368,7,59444.319451
0.686432,4,59450.729117
0.0,4,59511.251618
0.0,2,59571.832075
0.878177,3,59575.702229
0.309306,7,59591.086835
0.824882,3,59596.450149
0.885078,3,59599.175594
0.994759,3,59601.113374
0.627568,3,59607.802433
0.880935,3,59612.199512
0.646975,7,59621.076529
0.966034,3,59623.38569
0.987613,3,59625.536748
0.789179,3,59631.160151
0.0,5,59738.400782
0.996036,3,59742.2949
0.841406,4,59745.741604
0.699204,6,59755.869161
0.9365,5,59755.987347
0.956883,3,59756.061404
0.984762,3,59760.285322
0.998249,4,59765.975398
0.226579,8,59766.374462
0.93584,3,59769.237078
0.772376,3,59776.760523
0.829884,4,60162.212876
0.91115,4,60169.970827
0.939535,3,60174.658359
0.931705,3,60177.118741
0.249851,4,60198.232716
0.949492,3,60200.781903
0.908689,4,60207.358196
0.943712,3,60209.989761
0.78071,4,60216.596853
0.124363,4,60250.210939
0.690572,5,60259.299657
0.691774,3,60267.923457
0.786706,5,60271.513215
0.328205,8,60276.472516
0.71366,3,60284.772929
0.885537,5,60287.213843
0.476453,4,60304.191964
0.800385,4,60312.441213
0.922776,4,60312.540321
0.0,10,60412.321241
0.906054,6,60416.443801
0.152909,4,60439.507048
0.772376,4,60446.870831
0.940667,3,60449.658259
0.882371,3,60454.01833
0.909837,3,60459.77365
0.885789,3,60463.748904
0.838379,3,60470.343602
0.0,12,60512.882916
0.8359,6,60517.940508
0.889855,4,60520.362069
0.93023,4,60522.623629
0.882165,4,60530.737255
0.930408,4,60535.8567
0.578491,4,60548.170356
0.936419,4,60548.260347
0.910805,3,60548.331359
0.690572,3,60560.216692
0.867925,5,60562.795122
0.75675,6,60566.275764
0.779344,5,60571.816234
0.904633,3,60574.793751
0.343402,4,60592.837849
0.773738,7,60599.347022
0.647331,4,60605.599038
0.924325,5,60609.044015
0.954622,3,60611.594292
0.498135,37,60661.046908
0.824355,4,60664.346898
0.376047,7,60673.019309
0.713853,6,60693.158301
0.909837,3,60696.361994
0.747074,3,60702.729864
0.968238,3,60704.98734
0.83877,6,60710.609051
0.906099,4,60713.797488
0.700116,5,60717.420397
0.257454,16,60774.232367
0.750796,32,60809.578063
0.732042,4,60818.91876
0.850456,5,60819.059212
0.986261,3,60823.356451
0.681317,5,60827.137872
0.741162,6,60836.695287
0.957191,3,60839.07682
0.967335,3,60841.613358
0.775201,5,60845.427317
0.815557,7,60848.528806
0.77712,13,60859.865872
0.876048,5,60864.352032
0.787139,4,60869.520174
0.756816,9,60877.436568
0.992715,3,60877.501561
0.741015,4,60883.399066
0.841165,7,60887.631728
0.710656,3,60899.878916
0.943544,3,60902.502665
0.808916,4,60910.581432
0.0,22,61052.448839
0.580516,27,61072.704611
0.898419,3,61077.732834
0.273491,4,61077.880127
0.953389,6,61078.03439
0.470455,5,61083.871847
0.734502,5,61099.409713
0.555862,4,61099.529414
0.867285,5,61109.06437
0.940667,3,61111.737791
0.970327,3,61114.217467
0.513869,5,61126.333227
0.315352,4,61148.038658
0.953883,3,61150.689267
0.817378,4,61153.293775
0.331165,4,61153.408969
0.918271,7,61153.568266
0.0,5,61253.249896
0.936508,4,61255.525082
0.93584,3,61258.422985
0.793025,4,61258.521876
0.682195,4,61269.269671
0.978543,3,61273.894474
0.99219,3,61273.957955
0.985872,3,61275.93306
0.541528,4,61290.687193
0.968049,4,61290.775733
0.89361,3,61293.381725
0.0,4,61354.595438
0.887137,3,61354.679966
0.971995,4,61354.769907
0.89002,4,61357.080711
0.9361,4,61357.172858
0.950849,3,61363.913972
0.998249,3,61367.676932
0.353377,6,61368.101197
0.947591,3,61368.190137
0.900802,4,61368.288296
0.0,4,61441.364084
0.831076,5,61445.444
0.968941,6,61448.890865
0.926142,4,61454.078094
0.745764,7,61454.269419
0.953738,5,61454.38018
0.829884,5,61461.973001
0.994585,3,61462.076902
0.0,9,61573.742041
0.988035,3,61575.787974
0.795173,5,61584.67687
0.934365,3,61588.003274
0.941189,4,61593.872265
0.580516,4,61607.238487
0.0,12,61742.985841
0.781638,3,61749.021604
0.92261,3,61754.414189
0.991536,3,61756.485958
0.511671,4,61766.90656
0.99275,3,61768.971244
0.562969,19,61796.505419
0.834723,5,61796.615254
0.998249,3,61800.473908
0.880942,3,61804.886315
0.904633,3,61807.883154
0.525086,6,61835.518404
0.85776,3,61842.132617
0.987468,3,61842.199748
0.942637,3,61845.079572
0.987857,3,61849.443096
0.925442,5,61849.569687
0.0,33,61955.469359
0.854374,5,61955.608215
0.50772,5,61965.408481
0.882619,4,61975.81128
0.0,10,62098.086815
0.742172,5,62103.601792
0.738051,5,62103.784194
0.240115,3,62122.952896
0.925469,10,62133.743971
0.914455,3,62138.504519
0.854426,3,62141.785686
0.780305,4,62147.396907
0.831133,5,62147.564933
0.880942,4,62151.851773
0.977304,3,62155.933171
0.858983,3,62159.564208
0.866085,5,62167.031439
0.616854,3,62173.069915
0.964161,3,62175.743061
0.887137,3,62175.825847
0.996036,3,62179.775612
0.690572,3,62188.780197
0.964161,3,62191.319445
0.521869,3,62202.647361
0.854426,5,62208.176439
0.909837,4,62211.511004
0.484367,6,62216.489691
0.393042,5,62231.265593
0.925752,5,62231.391417
0.0,7,62295.283804
0.420866,13,62318.692874
0.952918,4,62321.380891
0.91106,6,62325.517559
0.986261,3,62329.774155
0.0,16,62334.619025
0.787865,7,62344.345427
0.493025,12,62382.862466
0.555418,6,62387.457781
0.835822,4,62395.012388
0.358158,4,62395.150464
0.909837,3,62400.634022
0.889443,5,62405.010884
0.978819,3,62409.313303
0.989095,4,62411.484375
0.955042,3,62413.953802
0.276696,12,62433.048289
0.973847,3,62435.4107
0.964298,3,62437.932263
0.960072,4,62438.022568
0.964298,3,62442.829397
0.958369,3,62447.586757
0.747074,4,62453.753438
0.513869,3,62465.795456
0.845556,5,62473.202029
0.782103,8,62475.817359
0.582889,6,62482.174978
0.965865,4,62484.59732
0.987613,3,62486.743514
0.943544,3,62491.560286
0.643757,5,62503.097395
0.893952,3,62505.859228
0.905744,7,62506.027278
0.889233,4,62508.289918
0.923672,3,62513.684049
0.984762,4,62515.76173
0.272476,5,62515.919574
0.864588,3,62520.003887
0.890891,4,62520.094516
0.960524,3,62522.548379
0.898536,5,62522.664071
0.955542,3,62525.101581
0.894783,5,62528.119694
0.0,12,62615.880897
0.942795,4,62621.31865
0.9361,3,62621.386987
0.59979,3,62631.500829
0.879131,4,62636.218413
0.959078,3,62636.280491
0.990429,3,62638.272351
0.966355,4,62638.360324
0.809935,3,62644.418614
0.909837,3,62647.729097
0.765572,7,62659.457578
0.892238,4,62662.972769
0.0,4,62724.035288
0.905245,6,62731.893868
0.820408,6,62732.09999
0.876048,5,62736.557913
0.791259,6,62745.216866
0.988434,3,62747.337449
0.441454,4,62762.00253
0.870653,5,62772.315992
0.768816,3,62778.249208
0.908466,3,62778.321475
0.701166,3,62786.349873
0.977351,3,62790.702953
0.665279,4,62801.910547
0.908499,3,62805.615022
0.809935,3,62811.685771
0.852391,4,62818.888489
0.688016,5,62830.813028
0.825895,4,62838.520421
0.370387,11,62839.129457
0.693524,3,62847.839378
0.864635,5,62847.952414
0.996036,3,62849.958387
0.346806,7,62859.998191
0.991444,3,62860.058668
0.582365,24,62881.221122
0.908252,4,62888.117272
0.315352,6,62909.937342
0.89,3,62910.037622
0.690095,3,62922.840953
0.952918,3,62925.514839
0.76626,11,62931.284907
0.691854,6,62940.189694
0.977776,3,62942.556086
0.998395,3,62946.385262
0.674352,5,62950.18832
0.824882,3,62955.435642
0.953083,7,62955.585161
0.862238,3,62959.136158
0.789179,3,62964.802877
0.864588,4,62968.681044
0.893952,3,62971.473449
0.878619,5,62975.59376
0.968238,3,62977.838323
0.0,10,63110.992266
0.869706,4,63111.107932
0.904397,8,63114.98628
0.955042,3,63119.717264
0.879131,4,63124.103341
0.752231,6,63127.438793
0.344693,10,63127.753721
0.516838,4,63143.161017
0.840928,3,63147.153897
0.801153,3,63153.141141
0.0,7,63154.84143
0.76315,5,63158.460992
0.665279,5,63169.830645
0.0,7,63234.154151
0.953319,3,63234.244745
0.0,10,63296.510425
0.834173,7,63299.345708
0.8645,4,63304.188778
0.899347,7,63310.864024
0.533216,11,63350.721016
0.460173,4,63354.359303
0.873129,3,63354.44154
0.343402,4,63372.114235
0.579452,4,63383.672747
0.99323,3,63385.646851
0.84479,5,63390.098705
0.847779,8,63400.177432
0.890338,3,63403.024459
0.0,1,63463.708231
0.246147,9,63492.282374
0.0,2,63552.886386
0.981294,3,63554.996613
0.939197,3,63557.964485
0.824314,3,63562.428718
0.784936,4,63568.058915
0.922155,5,63574.020313
0.85776,3,63580.74453
0.780272,4,63584.4827
0.974159,4,63587.821836
0.980233,3,63589.929565
0.593353,3,63599.362453
0.383801,9,63603.662999
0.921764,6,63603.793831
0.014167,7,63604.374409
0.81265,5,63607.156089
0.880521,4,63614.103576
0.889421,3,63619.719174
0.343402,4,63637.360661
0.734502,4,63653.08862
0.894702,3,63653.165156
0.885416,3,63656.078543
0.99252,3,63657.950351
0.0,9,63765.592607
0.88288,3,63765.676831
0.998395,3,63769.480838
0.977304,3,63771.666476
0.0,3,63832.102943
0.997258,3,63834.110191
0.924505,3,63836.791751
0.885078,3,63836.860711
0.774458,4,63836.958748
0.943544,4,63839.607534
0.831522,3,63843.410703
0.866957,4,63846.913951
0.252952,7,63847.225819
0.95308,4,63853.280496
0.710081,5,63859.275163
0.890338,3,63862.007474
0.768816,3,63867.882458
0.967958,3,63870.159955
0.896581,3,63872.715516
0.894885,3,63878.088919
0.948713,5,63880.741746
0.91295,3,63883.645936
0.300084,6,63888.692346
0.964161,3,63891.220086
0.382588,7,63891.506038
0.503706,6,63891.673895
0.86705,3,63895.197354
0.0,14,64069.986729
0.895057,4,64070.092943
0.927805,3,64073.234911
0.751767,3,64078.978806
0.955542,3,64081.251543
0.845635,4,64086.122088
0.342875,4,64103.744828
0.0,9,64206.115179
0.789179,4,64214.38557
0.93543,4,64214.477244
0.583043,5,64230.568527
0.85028,12,64233.185503
0.59979,3,64243.396359
0.87782,4,64245.560936
0.725371,9,64257.7987
0.958945,3,64260.26164
0.773182,3,64264.449815
0.986072,3,64266.600319
0.797864,4,64270.161092
0.21173,7,64287.196479
0.343402,10,64304.849605
0.998249,5,64310.528183
0.909837,4,64313.940699
0.834483,5,64316.701473
0.868139,4,64320.190387
0.885416,5,64327.048381
0.794491,4,64327.168586
0.78088,4,64333.055428
0.908499,3,64336.850852
0.667788,4,64347.394709
0.764832,4,64351.191948
0.515746,11,64377.240215
0.547457,5,64377.37154
0.917057,3,64377.446562
0.850027,5,64382.255684
0.9258,4,64384.541614
0.0,8,64485.443409
0.0,6,64593.581201
0.967335,3,64596.110903
0.735221,4,64596.235757
0.964161,3,64598.87982
0.896931,3,64601.458674
0.84594,3,64610.114944
0.441454,3,64624.696719
0.941128,3,64627.146379
0.835716,19,64642.445369
0.896931,3,64645.123499
0.992107,3,64645.187589
0.0,6,64652.651929
0.939828,5,64657.950824
0.845298,4,64665.575525
0.881833,5,64671.901884
0.943712,3,64674.406143
0.896581,5,64677.058458
0.967958,5,64679.266385
0.893952,3,65059.606974
0.928192,9,65062.292908
0.432232,11,65089.713881
0.98686,3,65089.777219
0.865609,5,65096.981354
0.0,6,65158.196324
0.758142,7,65163.96718
0.774221,4,65169.364386
0.967377,3,65171.638136
0.863153,4,65171.727381
0.939535,4,65174.449261
0.623352,5,65174.57395
0.983616,4,65174.665756
0.955542,5,65179.1116
0.942523,4,65181.608267
0.870225,7,65189.97855
0.995372,3,65191.952883
0.449296,5,65203.298683
0.889394,4,65205.477535
0.789179,3,65213.910027
0.600572,3,65222.95308
0.0,1,65283.29506
0.74959,7,65286.959299
0.856496,5,65294.223514
0.984762,3,65296.37483
0.678257,5,65301.39461
0.791423,7,65306.805394
0.389728,5,65325.445008
0.880942,3,65329.523423
0.907268,6,65332.689901
0.880935,4,65337.130336
0.926421,3,65343.034544
0.423138,3,65356.904628
0.977773,4,65359.121155
0.953883,3,65361.773422
0.792429,3,65365.866202
0.968238,3,65370.191465
0.693524,3,65378.690631
0.926421,3,65384.628833
0.0,8,65502.22724
0.872772,4,65508.797009
0.834394,4,65508.918177
0.807639,6,65514.383015
0.831852,8,65519.28698
0.690572,3,65528.300959
0.93584,3,65531.192085
0.601901,4,65531.35665
0.949444,3,65531.431823
0.769656,6,65539.356344
0.539507,4,65551.22698
0.554239,6,65561.390042
0.580785,5,65570.760764
0.990429,3,65572.728529
0.931467,7,65578.488623
0.913886,4,65578.582892
0.955878,3,65580.990332
0.87744,3,65581.09376
0.51367,4,65587.841373
0.806081,4,65590.665143
0.983985,4,65594.856536
0.380538,9,65595.159363
0.960844,5,65601.990293
0.809502,6,65615.03172
0.696122,3,65620.699244
0.521869,3,65631.920498
0.728559,4,65641.81511
0.0,7,65751.714531
0.88736,4,65755.96314
0.907623,4,65761.426692
0.944237,4,65768.233416
0.919906,4,65773.226943
0.929839,4,65775.484911
0.930441,4,65778.884614
0.879174,4,65785.679932
0.887775,3,65792.284544
0.751767,3,65797.915672
0.772376,3,65805.319533
0.844928,4,65812.714264
0.699204,4,65822.963699
0.943544,3,65825.605231
0.429827,7,65839.518197
0.909837,3,65842.726637
0.71366,3,65851.213219
0.845007,4,65856.074695
0.441454,9,65875.170485
0.920639,5,65878.642096
0.364331,22,65888.778683
0.845988,3,65893.204634
0.998395,3,65897.042414
0.955042,3,65901.715532
0.507974,4,65901.902415
0.949666,3,65904.295713
0.502871,7,65920.849087
0.0,5,66020.700865
0.996036,3,66022.702906
0.966034,3,66025.031961
0.38469,33,66060.888806
0.804419,4,66060.982446
0.0,6,66122.78403
0.98056,5,66128.231062
0.955042,3,66133.028637
0.964161,3,66135.541327
0.910649,7,66138.02452
0.318916,15,66150.830478
0.98686,3,66150.903769
0.860101,3,66154.512122
0.964161,3,66157.156661
0.964161,3,66159.781637
0.880997,3,66168.250866
0.920823,5,66174.749589
0.998249,3,66176.677096
0.866926,4,66179.20731
0.898419,3,66184.193116
0.887023,4,66191.208509
0.644707,4,66197.306318
0.964298,3,66202.026892
0.80726,4,66207.403008
0.476453,4,66224.292666
0.898419,3,66227.0939
0.580516,5,66240.550335
0.77056,6,66240.728361
0.942637,3,66243.608652
0.939323,4,66243.696329
0.739709,7,66249.762296
0.59979,4,66257.155407
0.987613,3,66259.29348
0.969371,3,66259.360329
0.769871,4,66263.160791
0.753481,3,66268.356642
0.910417,6,66275.704515
0.84594,3,66284.258117
0.441454,6,66299.214718
0.396677,15,66348.97465
0.958369,3,66353.700373
0.789179,3,66359.192807
0.09649,4,66388.501516
0.738847,3,66396.268031
0.960524,3,66398.754633
0.792699,5,66405.480258
0.693524,3,66413.954658
0.894885,4,66419.21497
0.693795,4,66428.141137
0.707826,3,66436.499895
0.0,7,66438.108212
0.876048,5,66442.530086
0.977351,3,66444.726888
0.985872,3,66448.912145
0.991608,3,66450.839364
0.20933,4,66458.769303
0.005438,26,66499.362629
0.991694,3,66503.41054
0.81145,4,66506.66681
0.955042,3,66511.46365
0.880942,3,66515.690008
0.513869,3,66527.538065
0.967377,3,66529.794993
0.927557,4,66529.887302
0.618068,15,66535.582713
0.667788,4,66546.476463
0.859312,4,66551.055641
0.943429,3,66553.941607
0.871352,6,66560.952738
0.6614,7,66561.131022
0.841113,4,66561.239511
0.29456,11,66602.840136
0.924352,5,66609.528036
0.611577,11,66636.496031
0.758559,5,66640.527158
0.751293,5,66659.835499
0.100779,6,66698.576756
0.888393,6,66698.726191
0.766693,5,66703.08739
0.0,17,66769.229298
1e-06,33,67002.108784
0.916307,6,67008.923977
0.0,8,67069.69301
0.753481,5,67078.312864
0.894885,3,67083.488776
0.250823,21,67155.467209
0.909837,3,67160.876231
0.556333,7,67161.129374
0.521869,3,67172.566285
0.0,2,67233.356753
0.75534,3,67238.639981
0.513453,5,67243.753356
0.0,5,67305.27165
0.616854,3,67311.364003
0.0,27,67516.329916
0.764895,4,67516.453441
0.731107,4,67526.587641
0.944023,5,67532.285035
0.923255,5,67536.542486
0.825959,3,67543.150808
0.794367,17,67543.618933
0.580575,5,67563.975991
0.880942,3,67568.166656
0.301366,7,67593.659366
0.294417,5,67619.049468
0.985872,3,67623.132863
0.842251,5,67625.8155
0.690572,3,67634.715491
0.902967,5,67641.308301
0.792699,4,67647.923766
0.882371,3,67652.1405
0.831473,4,67659.322786
0.792429,4,67663.391047
0.937651,3,67666.546105
0.845988,3,67671.084443
0.845988,3,67675.467464
0.727728,6,67681.436026
0.66548,9,67681.65189
0.932496,3,67681.721971
0.614735,5,67689.906512
0.759555,3,67694.193718
0.994343,3,67696.173779
0.660801,7,67708.177471
0.887223,7,67719.783324
0.909837,3,67723.089873
0.411256,4,67737.202437
0.960524,3,67739.691889
0.927776,3,67739.772219
0.93418,7,67745.036247
0.646975,3,67753.782525
0.92819,5,67756.239417
0.888112,4,67758.634585
0.345312,9,67786.747326
0.825955,3,67790.341587
0.998249,3,67792.236253
0.896581,4,67794.765968
0.7413,3,67800.456757
0.890341,4,67800.550756
0.955542,3,67802.896787
0.676652,4,67807.940726
0.809935,3,67814.010869
0.822325,3,67818.532308
0.0,27,67956.812692
0.960524,3,67959.300628
0.889233,4,67961.538751
0.9194,6,67964.051187
0.860129,10,67972.821549
0.960259,3,67972.892429
0.785831,4,67976.569035
0.977351,3,67978.778713
0.741162,4,67988.483608
0.345346,7,67988.918902
0.89,5,67991.637139
0.0,4,68052.660249
0.879474,3,68055.943846
0.909837,3,68061.497861
0.531685,12,68073.366727
0.93584,3,68076.166386
0.64878,4,68084.682389
0.817642,7,68093.220124
0.880935,4,68097.66996
0.80566,7,68104.987846
0.71598,5,68105.097666
0.988765,4,68107.119894
0.955542,4,68111.622514
0.897434,6,68115.980867
0.953883,3,68118.64907
0.947996,4,68121.191941
0.361667,13,68133.997259
0.889564,5,68136.449224
0.4458,5,68136.956809
0.889855,4,68139.317556
0.751767,3,68144.98338
0.873358,4,68149.460989
0.952918,3,68152.12982
0.900156,4,68154.772576
0.850868,4,68154.872742
0.71366,3,68163.075424
0.909278,4,68170.564757
0.693524,3,68179.168665
0.89687,3,68179.246234
0.934518,4,68184.643307
0.0,20,68362.946264
0.792979,5,68368.325513
0.0,7,68429.835682
0.553463,3,68441.17184
0.504457,7,68449.23746
0.791448,3,68459.903018
0.0,2,68520.297583
0.691774,3,68529.070584
0.0,9,68618.429282
0.332425,23,68652.995883
0.821132,3,68657.356545
0.908585,3,68657.429173
0.736409,6,68665.187581
0.510627,5,68679.392885
0.909837,3,68684.929783
0.859245,4,68685.04694
0.993998,3,68685.111367
0.834767,4,68685.227837
0.861769,5,68685.356692
0.987243,3,68685.419573
0.912567,4,68685.52073
0.861769,4,68685.622551
0.81367,5,68693.905247
0.235994,12,68722.438875
0.949492,3,68724.94933
0.829774,4,68732.831333
0.513869,3,68744.680777
0.909837,5,68750.261952
0.937651,3,68753.403619
0.927473,3,68753.475884
0.605424,5,68762.403412
0.0,1,68823.065411
0.703793,5,68826.674785
0.0,7,68903.664046
0.880935,3,68908.083503
0.313854,8,68923.107874
0.244413,17,68979.22159
0.847644,4,68985.513113
0.949492,3,68988.024722
0.396858,17,68996.400944
0.959119,3,68998.851206
0.939438,5,68999.012751
0.989498,3,69003.077014
0.990188,3,69003.141209
0.880935,4,69007.459803
0.315352,6,69034.735918
0.937727,4,69034.834202
0.781627,4,69040.701359
0.984555,3,69040.76636
0.923672,4,69046.058471
0.84187,3,69049.763107
0.898419,3,69052.6463
0.892238,3,69056.092634
0.704424,6,69065.861854
0.949492,3,69068.397913
0.879474,4,69071.631978
0.786896,3,69077.858998
0.967958,3,69080.020275
0.998849,3,69083.932947
0.831522,3,69087.721817
0.344366,7,69088.212651
0.997456,3,69090.155227
0.823881,3,69096.620473
0.943544,3,69099.236076
0.740548,6,69108.9978
0.876048,4,69113.531752
0.882217,4,69113.638996
0.768775,6,69119.724762
0.399158,10,69142.404899
0.838152,6,69142.553311
0.690572,4,69151.365827
0.817243,5,69158.396827
0.924324,3,69163.415942
0.618287,7,69163.795928
0.765207,4,69164.339124
0.792429,3,69168.463138
0.978819,3,69170.608766
0.92261,3,69175.913392
0.996036,3,69179.724596
0.941802,4,69179.81901
0.87765,4,69184.166048
0.61854,5,69193.145602
0.595947,3,69201.873833
0.227326,5,69224.02069
0.781638,3,69230.011915
0.879064,6,69237.439481
0.735869,4,69253.088614
0.343402,3,69270.551637
0.626839,5,69285.168897
0.789179,3,69290.747306
0.0,5,69397.886431
0.978819,3,69399.951685
0.876048,4,69404.441746
0.927849,4,69404.539404
0.690572,3,69413.547928
0.747486,4,69417.485566
0.98495,3,69417.553072
0.977351,3,69419.775504
0.636855,3,69433.816624
0.850186,6,69436.503242
0.0,1,69497.176858
0.927485,3,69500.43435
0.744842,4,69505.596348
0.927805,3,69508.694377
0.227326,5,69530.280709
0.987613,3,69532.429788
0.766693,3,69536.533525
0.980144,3,69538.659844
0.690572,3,69547.698727
0.931805,6,69551.119477
0.893952,3,69553.8076
0.986544,3,69555.75908
0.333086,8,69584.327663
0.817245,8,69585.045002
0.890338,3,69587.904159
0.9178,7,69594.267547
0.909837,3,69597.564007
0.85747,4,69601.058724
0.0,31,69817.659036
0.986261,3,69821.930537
0.598715,7,69830.121038
0.909182,4,69830.217257
0.939535,3,69832.8226
0.937911,3,69837.608966
0.803323,4,69843.399608
0.985529,3,69843.464912
0.911737,4,69843.561206
0.897055,4,69850.19138
0.993887,4,69852.197369
0.515015,5,69862.266268
0.96235,4,70239.824183
0.476453,5,70256.775765
0.0,13,70366.251616
0.784191,4,70369.298389
0.902793,4,70373.277537
0.914455,3,70378.095715
0.982437,3,70378.161524
0.977351,3,70380.383171
0.987408,3,70380.445197
0.521869,3,70391.783708
0.989498,3,70393.892679
0.559198,4,70402.560863
0.690572,3,70414.560409
0.33079,7,70434.606817
0.879826,3,70434.68472
0.914455,3,70439.469371
0.942687,4,70445.467365
0.807136,5,70448.633444
0.807185,4,70456.683613
0.83501,4,70459.356557
0.759555,3,70463.671002
0.896581,3,70466.179271
0.937651,3,70469.372268
0.644667,17,70487.99374
0.813265,3,70491.983799
0.627568,3,70498.758465
0.516284,4,70503.850362
0.977351,3,70506.064785
0.500902,4,70506.191265
0.890338,3,70509.027378
0.885416,6,70512.01764
0.947751,3,70514.550691
0.924325,4,70517.964202
0.855764,3,70521.749197
0.33559,8,70536.868298
0.93584,3,70539.773669
0.92261,3,70544.933099
0.93584,3,70547.715455
0.473216,4,70559.05631
0.781638,3,70564.947166
0.734189,6,70569.126249
0.909837,3,70572.425591
0.810087,4,70575.257377
0.346389,25,70638.089312
0.343402,10,70660.672567
0.0,11,70792.238902
0.616854,3,70798.337877
0.592633,4,70806.601547
0.896581,3,70809.136978
0.357853,7,70825.702073
0.898166,6,70832.16834
0.541528,4,70843.595685
0.993334,3,70845.573492
0.809099,3,70851.772199
0.896734,4,70855.860977
0.889421,3,70861.395229
0.889855,4,70863.775203
0.0,12,70939.146416
0.0,5,71000.953735
0.905036,3,71001.042221
0.839618,4,71008.350801
0.441454,3,71022.830903
0.919864,7,71029.80539
0.582889,4,71035.900603
0.955542,3,71040.404594
0.879474,3,71043.636961
0.746461,5,71047.609487
0.753803,4,71047.7138
0.750431,7,71057.597187
0.710656,3,71065.954799
0.956833,3,71066.026244
0.833236,4,71069.857841
0.984762,3,71074.037913
0.0,2,71134.939098
0.892374,3,71138.079083
0.477658,15,71152.374643
0.909837,3,71155.541035
0.937911,5,71158.116706
0.976757,4,71161.472943
0.227326,3,71182.760267
0.939197,3,71185.728977
0.441454,5,71200.569804
0.877565,4,71205.061087
0.997587,3,71207.005568
0.874175,4,71210.099552
0.874309,7,71212.794358
0.544183,8,71225.645067
0.235724,5,71247.06669
0.90611,3,71249.758694
0.0,2,71310.635039
0.649542,3,71317.808434
0.374724,3,71328.606486
0.16671,10,71358.90114
0.0,7,71447.582998
0.748047,4,71450.61719
0.836494,3,71450.693433
0.0,2,71557.678302
0.97916,4,71559.775299
0.909837,3,71565.315371
0.990247,3,71565.382598
0.841406,6,71568.867279
0.689832,4,71581.736942
0.336656,7,71596.564057
0.676274,4,71604.156731
0.952918,4,71606.841737
0.989708,3,71608.846277
0.854426,3,71612.125541
0.782347,6,71622.886262
0.707645,4,71622.995826
0.949492,3,71625.481697
0.018778,11,71677.172879
0.839549,4,71679.97373
0.539543,8,71694.91706
0.831226,3,71698.829387
0.998249,4,71700.749411
0.926231,7,71704.289066
0.0,61,71922.323186
0.987613,3,71926.440074
0.982085,3,71926.505372
0.907521,3,71929.244971
0.926421,3,71935.285572
0.943575,5,71935.416346
0.823881,3,71939.498896
0.987613,3,71943.683119
0.513869,3,71955.473448
0.603593,3,71964.404817
0.926421,3,71970.490239
0.939797,3,71973.506644
0.776592,6,71973.685977
0.967335,3,71976.219418
0.690572,3,71985.080267
0.887775,4,71988.059991
0.809099,3,71994.218968
0.882114,9,71994.464832
0.0,5,72041.668195
0.336077,9,72051.577233
0.921238,5,72061.74072
0.986921,3,72063.721334
0.89591,4,72066.396324
0.89361,3,72068.892666
0.795524,3,72074.691679
0.987044,4,72076.761142
0.909837,3,72080.035179
0.680887,3,72088.85993
0.978842,4,72091.110715
0.865723,4,72093.845211
0.430378,8,72098.053631
0.513869,3,72110.122562
0.78284,5,72113.708069
0.945268,5,72120.33543
0.773182,5,72124.681972
0.949492,3,72129.224868
0.710672,4,72136.340558
0.789179,3,72142.062516
0.352562,14,72146.67696
0.91034,3,72150.153493
0.343402,3,72171.934415
0.782604,8,72178.019363
0.942188,7,72181.788996
0.893952,3,72184.557753
0.809099,3,72190.899781
0.795044,4,72200.065928
0.693112,8,72208.355746
0.557188,5,72216.13018
0.964298,4,72218.674591
0.693524,3,72227.140585
0.978819,3,72231.465822
0.781638,3,72237.481966
0.815237,4,72240.245821
0.71973,4,72250.105846
0.873129,3,72250.21388
0.809935,3,72256.415913
0.580516,9,72270.027712
0.769677,5,72272.776705
0.838379,3,72279.470467
0.989498,4,72281.552582
0.925123,5,72284.452856
0.688418,6,72291.023023
0.0,14,72413.400541
0.593371,6,72427.484138
0.778586,14,72430.725706
0.780272,4,72434.445082
0.821825,7,72441.227126
0.787139,4,72446.127121
0.636855,3,72459.909405
0.579106,3,72470.72099
0.940667,3,72473.507302
0.811518,6,72476.947636
0.798995,5,72477.080274
0.59979,4,72486.95168
0.831076,4,72490.86237
0.553463,3,72502.13251
0.955042,3,72506.853952
0.952918,3,72509.730475
0.748509,4,72509.8385
0.707826,3,72518.231496
0.871284,5,72521.484154
0.792699,4,72527.999672
0.922589,4,72528.091881
0.93584,3,72530.958785
0.766693,3,72535.134994
0.914455,4,72540.249815
0.987012,3,72542.238319
0.998395,3,72546.000322
0.701166,3,72554.026217
0.904127,4,72556.43758
0.985872,4,72558.448159
0.000614,14,72649.206209
0.949702,5,72649.311812
0.353662,4,72657.989228
0.885078,3,72660.718886
0.990233,3,72662.792726
0.792272,4,72662.899936
0.881833,4,72666.985006
0.690572,3,72679.117068
0.825236,6,72681.824261
0.862437,4,72684.667118
0.882217,3,72684.747232
