#{"t_start": 1788899905.600558, "env_id": "None"}
r,l,t
0.824133,4,12502.282114
0.910865,3,12507.702306
0.882471,3,12521.767529
0.939611,4,12526.895158
0.99491,3,12529.253925
0.936255,4,12529.415447
0.922586,9,12532.735129
0.861943,3,12537.48299
0.970427,7,12540.463936
0.993686,4,12540.564805
0.942829,4,12543.510609
0.989697,8,12545.929753
0.980587,4,12548.285693
0.990528,7,12548.501523
0.880089,15,12571.074378
0.789736,7,12571.284385
0.922749,5,12571.433903
0.951247,12,12578.04759
0.931265,6,12578.208955
0.811085,5,12585.92093
0.976123,8,12589.382868
0.945208,4,12589.869559
0.993119,8,12593.940757
0.910585,5,12594.10777
0.971037,6,12596.617058
0.911763,5,12596.769067
0.945123,6,12596.916993
0.922699,6,12603.477381
0.946315,5,12603.693308
0.936929,5,12603.874878
0.966182,10,12608.939186
0.968275,8,12611.76931
0.984185,6,12612.016541
0.952246,3,12615.028029
0.965427,7,12615.238376
0.862613,5,12615.404574
0.913221,4,12615.514481
0.984659,5,12618.530955
0.977914,7,12620.756941
0.967431,6,12625.35202
0.965717,7,12625.607552
0.0,2,12686.508507
0.811085,12,12706.416841
0.966238,6,12706.564711
0.952418,4,12709.226121
0.91544,11,12722.759207
0.975331,6,12722.982173
0.97627,4,12726.05667
0.931099,9,12735.196429
0.99491,4,12737.136648
0.962015,6,12744.383271
0.002947,7,12763.208781
0.929144,4,12763.338453
0.993268,3,12767.786373
0.936145,3,12767.871056
0.924274,9,12768.142559
0.951675,4,12771.280774
0.996404,4,12773.200378
0.903512,4,12777.200981
0.978205,5,12777.321254
0.936372,4,12783.138782
0.98047,8,12783.310596
0.965369,6,12785.57043
0.917313,12,12801.849822
0.959419,5,12807.273239
0.979499,3,12809.54684
0.947086,5,12812.880056
0.922699,4,12819.569635
0.890022,12,12838.321845
0.965369,4,12838.515096
0.857273,4,12843.896773
0.889115,3,12843.991861
0.996554,3,12844.059367
0.99491,9,12846.237219
0.949362,4,12846.339458
0.980499,5,12848.64132
0.968154,5,12851.019696
0.914595,6,12853.941361
0.984659,3,12859.00841
0.956283,5,12859.170327
0.976124,3,12861.507864
0.963806,7,12863.986707
0.848314,10,12871.723161
0.887193,21,12885.650299
0.988123,4,12885.748315
0.961727,3,12888.569958
0.993596,5,12890.69574
0.927137,11,12891.020077
0.938031,5,12897.151383
0.939611,3,12900.668213
0.938818,4,12904.148938
0.944643,3,12904.234577
0.912721,3,12906.931147
0.921201,7,12915.079118
0.979735,5,12919.369484
0.988064,3,12921.934085
0.882471,4,12927.191517
0.939611,6,12933.491807
0.976679,7,12933.658401
0.829392,4,12938.726169
0.019326,7,12940.333056
0.988716,6,12942.922216
0.977884,6,12949.950208
0.857546,3,12950.051574
0.99297,3,12954.071745
0.977884,6,12956.862924
0.962737,12,12966.384047
0.986434,4,12968.879396
0.0,4,13029.970581
0.848314,3,13036.384013
0.983831,6,13040.828022
0.979059,4,13043.049163
0.978088,13,13047.767757
0.913903,3,13047.862557
0.811085,5,13054.461854
0.987797,4,13056.519725
0.942689,9,13061.90838
0.936705,3,13061.992961
0.99297,3,13064.03908
0.894069,3,13068.155396
0.99491,3,13070.078676
0.889516,5,13082.425281
0.974425,10,13085.085407
0.979059,5,13089.819002
0.949477,5,13092.791172
0.979059,4,13095.298977
0.988983,5,13095.458349
0.932888,5,13095.681171
0.923004,6,13098.988741
0.981441,9,13099.218759
0.95336,10,13105.458185
0.961727,3,13108.258713
0.960598,6,13108.41538
0.959275,5,13110.88426
0.985664,5,13113.252013
0.828746,7,13113.434637
0.943482,4,13116.350021
0.973052,5,13119.762475
0.968243,4,13122.253584
0.915053,7,13128.158401
0.97627,3,13131.189592
0.0,4,13191.92075
0.993536,5,13196.014791
0.980587,6,13200.674663
0.791137,8,13212.486267
0.873901,3,13216.906197
0.933285,3,13219.816788
0.947257,3,13222.783477
0.110701,10,13324.920449
0.0,9,13438.08737
0.967836,14,13440.851855
0.866474,10,13445.355665
0.950588,12,13451.534897
0.87089,9,13461.078774
0.980852,6,13463.343773
0.917175,10,13469.868174
0.986286,3,13472.047978
0.979264,6,13476.752284
0.972614,3,13479.115683
0.976124,3,13481.402881
0.930594,4,13481.557648
0.87149,4,13485.921793
0.811085,5,13509.222147
0.972641,9,13509.470497
0.913056,8,13521.440772
0.871727,6,13526.361469
0.964645,7,13533.33742
0.771771,6,13547.915837
0.942743,4,13550.725596
0.993596,7,13552.853458
0.0,1,13613.571813
0.98265,9,13613.809003
0.771311,4,13623.040137
0.893795,9,13623.332379
0.984511,5,13625.700597
0.984185,5,13628.386855
0.929283,7,13628.596297
0.936402,7,13633.476212
0.941783,6,13636.07634
0.955969,3,13638.75529
0.99491,4,13640.792126
0.968709,4,13640.88773
0.972468,3,13645.645257
0.963313,3,13645.726673
0.927559,3,13652.735876
0.939611,3,13655.87265
0.95657,3,13655.951998
0.954819,3,13656.028343
0.729709,13,13675.412367
0.963517,9,13682.171883
0.0,9,13797.012327
0.981117,10,13797.457485
0.0,18,13914.519983
0.91866,8,13923.593402
0.781541,5,13923.815257
0.99491,4,13927.700883
0.813399,11,13943.924485
0.993417,12,13952.509776
0.934487,8,13972.404053
0.869055,5,13972.563558
0.981382,10,13974.934957
0.882465,3,13975.050257
0.936145,3,13975.160253
0.960598,3,13975.237041
0.98097,5,13975.378856
0.99491,3,13977.401675
0.950018,3,13979.952724
0.91322,10,13986.488214
0.93755,5,13990.041868
0.99491,10,13994.196541
0.962737,8,13999.634102
0.811182,4,14007.506486
0.0,16,14141.392216
0.97759,4,14143.631303
0.899858,6,14146.785002
0.991481,3,14148.855228
0.977148,6,14149.000386
0.795636,6,14149.180447
0.991987,4,14149.277135
0.912394,12,14159.171135
0.813399,4,14165.561665
0.986048,3,14165.634413
0.990677,3,14165.727411
0.854386,5,14166.396607
0.959879,12,14172.630797
0.988034,6,14174.991492
0.988894,3,14175.070379
0.915795,3,14175.192799
0.947598,3,14177.874073
0.917175,3,14181.226433
0.903512,5,14188.041876
0.913405,5,14188.185524
0.729534,6,14210.375276
0.886581,28,14251.337445
0.914015,9,14261.311935
0.915684,4,14261.412386
0.965922,3,14263.855862
0.725086,5,14276.944427
0.954312,7,14282.455492
0.965079,13,14289.913785
0.882471,12,14662.273981
0.977589,7,14664.667907
0.342433,6,14665.098712
0.961727,4,14667.946522
0.969466,4,14670.202079
0.898772,4,14670.311031
0.882471,3,14675.555483
0.990499,8,14675.737511
0.988924,7,14679.295139
0.97276,4,14681.701678
0.03893,14,14768.209977
0.926863,5,14774.416943
0.987916,4,14778.752146
0.944643,3,14778.978188
0.841463,5,14788.565398
0.910152,4,14788.703742
0.93275,8,14795.211868
0.952246,7,14801.114598
0.972174,7,14801.272872
0.957262,5,14808.98256
0.333504,6,14810.78519
0.993686,3,14810.870144
0.921148,4,14814.125465
0.963689,3,14816.27211
0.958267,4,14816.38619
0.951043,4,14816.484683
0.893101,12,14845.301999
0.99491,3,14847.192837
0.925942,8,14853.342488
0.981265,3,14856.163065
0.960887,5,14858.433001
0.99491,4,14860.438394
0.858138,3,14863.473957
0.986226,3,14863.546714
0.952675,3,14866.269335
0.958353,5,14871.43044
0.962995,3,14871.509739
0.974483,10,14874.110465
0.979147,3,14874.189636
0.933308,7,14874.368319
0.989697,3,14876.653429
0.952475,8,14877.090065
0.981265,10,14880.370179
0.771311,4,14897.412395
0.729534,4,14908.102449
0.944444,3,14908.230589
0.962304,7,14913.293443
0.729534,4,14927.449529
0.9519,4,14927.550191
0.974075,5,14930.929742
0.976153,3,14933.632434
0.950414,3,14933.709141
0.982739,3,14935.95133
0.848314,10,14947.720074
0.933285,3,14950.76503
0.982709,4,14950.876335
0.975716,6,14953.117906
0.972614,5,14960.062238
0.858138,7,14960.262517
0.830139,5,14960.418281
0.987916,3,14962.620526
0.934968,7,14976.070116
0.96624,3,14979.335649
0.940428,5,14981.995446
0.964877,4,14984.383306
0.955078,4,14984.594551
0.931045,3,14992.954287
0.729534,3,15012.772905
0.972468,5,15017.654914
0.904979,16,15041.933931
0.969262,3,15044.379526
0.979059,3,15046.562821
0.795803,5,15048.266211
0.97759,3,15050.629077
0.931325,11,15064.622232
0.848314,3,15070.939164
0.956113,3,15073.425273
0.744369,3,15073.533744
0.949392,4,15078.9184
0.940003,5,15079.045184
0.990588,5,15079.160156
0.947367,3,15079.243247
0.996554,3,15079.316284
0.93121,5,15080.111672
0.94612,3,15085.711398
0.913056,4,15093.766207
0.956801,3,15096.294891
0.940313,5,15100.040366
0.981265,3,15102.912556
0.959736,6,15105.499873
0.875764,3,15105.607561
0.918223,4,15105.869332
0.0,7,15212.542432
0.982739,3,15214.800946
0.920347,5,15224.530444
0.937323,3,15224.651845
0.979646,3,15229.571574
0.991778,5,15233.91872
0.980793,4,15236.487691
0.972614,8,15241.23976
0.927498,5,15241.373633
0.947879,5,15241.511807
0.0,2,15301.936882
0.959419,5,15307.383615
0.953906,4,15307.488097
0.811182,7,15319.255759
0.062342,6,15320.344004
0.946031,5,15320.498081
0.957517,4,15323.630211
0.944444,3,15323.756035
0.787325,4,15323.883314
0.907832,3,15323.992063
0.92203,3,15324.073498
0.984806,4,15328.73367
0.965543,4,15328.841125
0.936512,4,15331.893565
0.972641,3,15332.021968
0.959935,3,15332.100993
0.982887,5,15334.394869
0.949362,4,15334.522392
0.996554,4,15334.607745
0.973227,4,15336.986332
0.926946,6,15340.246249
0.123193,6,15341.03125
0.857114,3,15341.272296
0.978294,3,15343.431266
0.904597,10,15356.859229
0.749275,5,15376.976986
0.930594,3,15377.062123
0.918468,4,15380.558178
0.989548,4,15384.771781
0.947367,3,15384.85532
0.996404,5,15386.945945
0.981265,6,15390.063393
0.90324,3,15433.993324
0.993596,7,15436.10275
0.729534,8,15449.156521
0.9982,4,15451.100325
0.873527,7,15451.515961
0.87175,5,15455.545211
0.892884,5,15461.441184
0.893366,5,15468.286315
0.956484,4,15470.956954
0.970163,4,15471.107281
0.9225,6,15471.345568
0.932445,5,15475.175678
0.979059,7,15482.207061
0.123627,4,15483.031602
0.757821,5,15488.06906
0.90324,5,15527.466559
0.993686,4,15527.565054
0.960456,4,15527.662026
0.988212,6,15534.610283
0.980087,3,15536.921859
0.913056,3,15541.111641
0.96534,4,15541.366608
0.965166,5,15543.89783
0.981117,5,15544.02106
0.93738,5,15544.147404
0.884724,6,15551.580499
0.991778,3,15553.970851
0.933285,5,15559.638731
0.910421,6,15559.787378
0.821887,4,15560.089719
0.988983,3,15560.163207
0.848314,4,15566.429489
0.93961,6,15575.218489
0.996823,3,15575.294055
0.865642,9,15576.572782
0.992076,4,15576.666232
0.920485,6,15586.015531
0.991987,3,15586.09522
0.937356,3,15589.299672
0.989756,5,15591.480397
0.925721,5,15591.673574
0.890126,6,15591.839793
0.918635,3,15594.842042
0.982739,7,15601.538987
0.813546,5,15607.591102
0.882471,3,15612.832944
0.986048,4,15612.928577
0.936679,6,15618.92168
0.811304,7,15619.134718
0.952818,3,15621.805554
0.974659,4,15623.994341
0.89554,5,15624.139
0.98451,3,15624.214822
0.920098,4,15624.42757
0.939465,5,15624.55063
0.990677,4,15624.659057
0.97057,4,15624.758666
0.968709,3,15624.895065
0.980411,7,15627.27064
0.935806,4,15630.053905
0.969085,3,15630.13062
0.89519,9,15630.366203
0.726215,7,15638.817181
0.965977,4,15638.922545
0.981265,3,15641.963343
0.891305,9,15650.772453
0.894069,4,15658.847468
0.821887,3,15658.943473
0.927559,3,15665.44971
0.881933,8,15666.148959
0.974805,5,15666.27759
0.987589,3,15666.353325
0.924581,10,15672.942462
0.771311,4,15682.012703
0.886445,4,15685.499049
0.928117,3,15691.798599
0.980587,4,15694.219783
0.831884,6,15694.407376
0.986345,4,15696.67413
0.836833,15,15714.380626
0.947855,5,15714.612277
0.952818,3,15717.229645
0.92945,6,15717.41369
0.941299,5,15717.546811
0.953819,9,15725.458257
0.972468,4,15728.549737
0.962304,5,15731.512671
0.978381,5,15731.653255
0.978529,3,15731.747853
0.956488,6,15737.11081
0.963689,5,15737.257541
0.981205,5,15737.498152
0.988568,4,15737.610024
0.947424,11,15738.049549
0.993119,6,15742.612844
0.882657,4,15742.754892
0.967023,4,15742.862074
0.877295,12,15750.74216
0.945918,6,15751.003463
0.857114,3,15751.116699
0.116832,22,15843.32813
0.936654,3,15847.710637
0.0,6,15909.198115
0.913056,3,15913.447188
0.977972,3,15913.526105
0.943453,5,15916.33544
0.790233,11,15919.087125
0.865486,12,15932.46846
0.949392,3,15935.247333
0.977884,6,15938.703823
0.0,13,16050.433479
0.938115,5,16050.569029
0.949392,3,16055.831929
0.90134,7,16062.528391
0.970193,3,16062.613945
0.831385,3,16062.706817
0.935443,5,16062.851672
0.909661,11,16066.062
0.915932,4,16069.17464
0.927501,6,16072.474527
0.990677,3,16074.407888
0.954878,4,16074.512329
0.959821,5,16077.554499
0.954246,4,16079.794818
0.918001,4,16086.222274
0.920764,4,16091.034816
0.884849,4,16091.169572
0.970337,10,16091.510177
0.99491,3,16093.532615
0.986226,4,16093.642561
0.981117,3,16093.723445
0.948963,3,16096.352862
0.950073,8,16098.852423
0.949534,4,16101.640049
0.893554,4,16101.875062
0.123631,4,16102.70308
0.907097,5,16102.874267
0.992076,3,16102.947975
0.771311,4,16112.000887
0.882657,4,16112.119999
0.962737,3,16114.554046
0.757048,12,16115.046515
0.916949,4,16115.160863
0.979499,6,16117.544734
0.959849,5,16120.149982
0.984037,5,16122.524003
0.954219,3,16122.619558
0.979704,3,16122.737798
0.91097,10,16126.862522
0.945123,6,16127.001489
0.848467,4,16133.606505
0.958927,4,16133.705908
0.981618,3,16133.790222
0.788221,10,16138.874078
0.983683,3,16138.94827
0.949958,8,16139.137347
0.913056,4,16143.387462
0.961727,6,16146.484166
0.042227,4,16191.078091
0.872931,6,16191.740618
0.848314,3,16203.88669
0.959792,7,16207.450476
0.99041,7,16211.671963
0.987144,5,16213.890498
0.913056,3,16218.081532
0.993119,6,16220.151155
0.94999,6,16222.728859
0.811085,4,16236.94789
0.972641,4,16237.043183
0.975977,3,16239.240163
0.981265,3,16242.248936
0.956113,3,16244.847283
0.906478,6,16247.990241
0.758913,3,16248.287097
0.940792,7,16251.321352
0.963053,5,16251.438599
0.002968,6,16258.850684
0.976417,5,16262.048815
0.985545,4,16265.082771
0.871358,4,16265.247429
0.905983,13,16271.799687
0.976973,6,16274.139528
0.956484,4,16274.258793
0.898937,4,16277.646397
0.929897,7,16277.88155
0.942402,3,16280.118282
0.936145,3,16280.207803
0.963922,4,16280.321199
0.755641,5,16291.264132
0.888894,3,16291.493117
0.729687,4,16311.370223
0.99297,3,16313.429332
0.960974,4,16313.531613
0.953504,3,16315.954601
0.991987,3,16316.025714
0.945179,4,16316.183622
0.981265,4,16321.165335
0.968826,3,16324.502264
0.937356,5,16330.99599
0.984451,3,16331.160562
0.924941,5,16331.302923
0.952246,6,16337.143791
0.954878,3,16337.226772
0.969231,4,16337.325426
0.964501,8,16342.837337
0.962304,7,16348.520589
0.123404,4,16348.793788
0.988746,4,16351.192733
0.924941,8,16351.437553
0.862764,4,16355.926385
0.99491,5,16359.932483
0.981559,4,16360.028286
0.996404,4,16361.987406
0.97276,3,16364.421387
0.904733,6,16371.053884
0.935132,8,16373.807338
0.92764,7,16377.501971
0.936679,5,16380.855419
0.993715,5,16380.974907
0.961727,4,16383.885916
0.952246,4,16389.362565
0.856158,16,16394.697351
0.965922,3,16397.215934
0.995298,3,16397.293341
0.913139,5,16401.63228
0.949703,4,16404.506847
0.972322,4,16407.320842
0.910865,9,16423.122185
0.95962,6,16423.294723
0.947257,5,16426.706306
0.970341,8,16431.480527
0.97346,3,16431.560319
0.920347,3,16434.633481
0.0,4,16495.09185
0.875477,5,16507.918262
0.99491,3,16509.940268
0.0,1,16570.187938
0.911821,4,16570.353692
0.973052,3,16575.936536
0.873901,3,16580.312188
0.883027,9,16590.221165
0.978589,5,16592.495913
0.895754,7,16596.310257
0.811328,8,16617.313907
0.963922,6,16617.46307
0.873292,3,16617.577555
0.970659,3,16619.851348
0.977824,5,16619.990561
0.964385,3,16620.066505
0.917423,4,16623.405889
0.981117,4,16623.520169
0.94535,4,16623.6338
0.277494,11,16777.507344
0.954162,3,16777.593953
0.981117,4,16777.711449
0.989548,3,16779.837717
0.987916,5,16788.263253
0.0,1,16848.745396
0.972262,5,16848.894134
0.921255,6,16849.499427
0.952961,3,16855.164582
0.85244,5,16858.901495
0.957262,7,16864.113189
0.961262,4,16866.679132
0.984274,3,16866.764682
0.981676,4,16866.862471
0.978795,5,16866.984499
0.925194,3,16870.028162
0.919379,4,16870.130405
0.971563,6,16873.449029
0.968154,4,16873.557451
0.996823,6,16873.687557
0.857273,3,16883.458753
0.913022,4,16883.570672
0.972351,10,16891.382843
0.992076,3,16891.454653
0.961727,4,16896.825922
0.0,6,16960.442879
0.980617,4,16962.839794
0.955221,4,17324.915502
0.871358,3,17325.014038
0.951501,4,17325.117392
0.988271,3,17327.101671
0.953906,3,17327.182527
0.882471,6,17332.62937
0.844247,4,17341.899327
0.960108,3,17341.975733
0.951961,3,17346.839122
0.795588,4,17352.72063
0.913056,5,17360.689808
0.954878,3,17360.766899
0.811085,4,17367.701363
0.981117,3,17367.774318
0.882471,4,17372.865834
0.944471,3,17373.099735
0.949534,3,17375.918778
0.884849,3,17376.0181
0.987559,3,17376.095453
0.884884,4,17384.372035
0.828446,3,17384.472234
0.771311,3,17393.541176
0.942828,4,17393.64433
0.914152,3,17397.01918
0.942294,3,17399.801895
0.977884,3,17403.879826
0.962389,4,17403.984906
0.980205,4,17404.07908
0.983123,5,17406.186489
0.913221,3,17406.277988
0.89435,9,17414.463216
0.89894,5,17418.220695
0.990677,4,17418.323322
0.948135,3,17418.402197
0.945465,3,17418.482888
0.857427,11,17426.174438
0.977148,3,17426.248854
0.939611,3,17429.687402
0.785014,11,17447.033043
0.917313,3,17453.495782
0.943001,3,17456.264037
0.866327,3,17465.555367
0.927582,3,17465.633554
0.942575,3,17465.809741
0.981117,3,17465.884099
0.806503,5,17482.410083
0.95505,4,17485.37466
0.927559,5,17489.102706
0.934966,5,17489.265619
0.947396,5,17489.588802
0.881595,7,17494.30163
0.937356,3,17497.582853
0.882471,3,17502.804049
0.93961,3,17508.602733
0.935918,4,17511.411968
0.993656,4,17511.517397
0.0,7,17573.622681
0.892913,4,17577.229724
0.927559,6,17581.127608
0.91588,3,17581.221299
0.977002,3,17581.298235
0.910421,3,17581.3773
0.958556,3,17586.091969
0.831385,3,17586.359707
0.0,5,17695.515269
0.918166,3,17695.609026
0.923669,5,17698.742644
0.917175,4,17705.301292
0.963313,4,17705.398212
0.889115,3,17705.491796
0.989697,3,17707.953208
0.96375,3,17715.344075
0.857453,4,17719.912406
0.956113,4,17722.422951
0.123404,3,17723.018267
0.914015,4,17726.263733
0.0,5,17794.768824
0.93831,4,17794.930865
0.972935,3,17797.16017
0.923142,5,17800.76441
0.936794,5,17804.608378
0.811085,3,17812.172186
0.89554,7,17812.374681
0.92353,3,17818.617906
0.913056,4,17826.733361
0.882471,7,17832.058172
0.957262,6,17834.865018
0.941299,3,17834.994121
0.929116,5,17838.042184
0.795636,3,17838.142881
0.0,5,17899.950492
0.989548,3,17902.117362
0.960284,3,17906.968725
0.85747,6,17921.426747
0.979499,4,17923.670063
0.99297,3,17925.763991
0.002934,5,17926.38215
0.984659,3,17931.413101
0.966181,3,17935.645562
0.982679,3,17935.722795
0.966414,3,17937.988106
0.925194,3,17941.200604
0.922833,4,17941.428766
0.972349,3,17941.564465
0.965369,4,17941.674091
0.939611,3,17944.779227
0.961842,3,17944.861946
0.859226,7,17949.711845
0.981265,5,17952.969314
0.944613,3,17955.784508
0.936512,4,17958.75291
0.961727,4,17961.363099
0.993119,3,17963.434591
0.979353,3,17967.733839
0.946943,3,17970.281726
0.960108,3,17970.44318
0.981265,4,17973.625215
0.933589,3,17973.740402
0.913056,3,17977.942309
0.971708,7,17981.107324
0.984452,3,17981.185228
0.984511,3,17983.298986
0.996404,3,17985.258075
0.976124,4,17989.774362
0.913056,3,17993.98219
0.966064,5,17994.108618
0.947424,4,17996.767197
0.898772,4,17996.898776
0.8677,5,18000.350468
0.993745,3,18000.421164
0.925583,3,18000.517467
0.976124,3,18004.877564
0.933145,3,18010.871376
0.917505,4,18010.978673
0.996404,3,18014.730523
0.931828,5,18014.855013
0.916758,5,18015.13235
0.946262,3,18017.936774
0.968244,3,18018.021776
0.937323,3,18018.158701
0.002927,9,18027.033833
0.968418,3,18029.363578
0.939751,3,18032.230725
0.961727,3,18037.585916
0.974279,4,18040.073096
0.936705,4,18040.220579
0.957262,4,18042.980717
0.953906,3,18043.068081
0.96563,3,18043.146492
0.939611,5,18049.727776
0.939611,4,18056.195029
0.94612,4,18061.713559
0.123631,3,18062.225575
0.961727,3,18065.011934
0.980882,4,18065.13577
0.985487,5,18069.742591
0.953817,7,18069.985611
0.981323,3,18070.072424
0.907394,7,18070.282547
0.961727,3,18072.981805
0.993417,4,18077.010706
0.969668,5,18080.220587
0.988954,5,18082.369307
0.95988,3,18084.711014
0.981411,3,18084.785298
0.984303,3,18084.865135
0.970659,4,18087.19757
0.975977,3,18089.446719
0.936512,3,18092.373952
0.967023,3,18092.46027
0.0,10,18157.863358
0.925081,7,18164.056804
0.796591,4,18164.19137
0.979852,4,18164.286479
0.942294,5,18170.322263
0.979353,3,18172.510921
0.903512,3,18176.456637
0.854283,6,18177.145979
0.065302,4,18177.911047
0.932445,3,18180.91263
0.953845,3,18181.043064
0.952758,5,18181.18042
0.976124,3,18185.618845
0.991778,4,18188.021183
0.982739,3,18190.393298
0.97759,3,18192.735816
0.939014,3,18192.869859
0.861788,3,18197.910817
0.969756,3,18198.176636
0.931182,6,18198.416053
0.964385,3,18198.506354
0.966647,5,18201.338349
0.970454,3,18201.41982
0.871047,4,18205.767886
0.983683,3,18205.838995
0.913056,3,18213.927606
0.968244,5,18217.908336
0.974164,5,18220.177517
0.97997,3,18222.474895
0.983919,4,18224.835699
0.954019,4,18224.985399
0.959419,3,18227.542191
0.919543,4,18230.790852
0.99297,4,18232.843925
0.993417,4,18236.82829
0.99297,3,18240.91961
0.939611,3,18244.37856
0.986138,3,18246.630579
0.933145,3,18249.52327
0.86339,4,18253.801225
0.909798,3,18256.870549
0.99491,4,18260.739731
0.986286,4,18262.905005
0.959419,3,18265.485784
0.979059,3,18267.642137
0.917175,5,18271.085407
0.955365,3,18273.5465
0.98747,4,18275.676962
0.864734,5,18281.242541
0.961379,3,18285.935289
0.967373,3,18288.493069
0.886371,3,18288.715934
0.907832,3,18288.8186
0.991332,3,18291.046084
0.939611,3,18294.561643
0.965922,3,18297.087707
0.01834,9,18298.319142
0.910865,3,18305.322513
0.811085,3,18312.22325
0.942859,4,18314.940972
0.891785,5,18326.815146
0.974075,3,18329.762236
0.947367,4,18329.87388
0.89283,7,18339.958326
0.955192,3,18340.03901
0.865149,5,18340.3314
0.0,3,18402.023243
0.920317,6,18402.199786
0.784143,3,18402.30032
0.960195,5,18402.458271
0.989697,3,18404.605654
0.977884,5,18407.207863
0.955969,4,18412.337281
0.927559,7,18418.995222
0.980411,4,18421.410575
0.983359,3,18421.483559
0.92353,3,18424.591477
0.918714,3,18424.67572
0.936203,6,18430.545838
0.971329,4,18434.139381
0.921587,3,18434.260664
0.946943,3,18436.744459
0.93328,3,18436.834978
0.87102,3,18445.083054
0.729534,7,18454.354797
0.951243,5,18456.786702
0.909225,8,18472.029349
0.346893,9,18545.624564
0.304207,5,18584.236102
0.811085,9,18606.209946
0.952246,3,18608.852214
0.926447,3,18615.118546
0.93831,3,18615.245266
0.969407,4,18622.009915
0.953391,4,18625.135123
0.898934,5,18625.67013
0.981265,3,18628.512772
0.913221,3,18628.599492
0.970221,5,18628.727103
0.913056,3,18633.088235
0.939834,4,18633.200745
0.795636,3,18633.301996
0.901046,6,18636.721756
0.9982,4,18640.591113
0.966647,5,18645.886917
0.990797,3,18645.983763
0.939611,6,18652.821748
0.99491,3,18654.789896
0.979059,4,18659.409723
0.967023,3,18659.496416
0.987292,5,18664.253001
0.952246,3,18669.841197
0.848314,3,18676.262527
0.961727,5,18678.92575
0.943734,5,18681.568306
0.957058,4,18681.675474
0.931323,11,18684.860788
0.958727,5,18687.591857
0.913221,3,18687.68495
0.993209,3,18687.766139
0.0,1,18748.166378
0.93831,3,18748.261011
0.937356,3,18751.05274
0.981618,4,18751.153833
0.903805,4,18751.277214
0.825322,3,18756.429168
0.959419,4,18761.417249
0.864192,3,18761.731725
0.956801,3,18764.089156
0.973198,8,18769.697178
0.976739,4,18769.858845
0.986641,4,18769.955063
0.932445,4,18776.513372
0.830662,3,18776.606351
0.996404,5,18778.568312
0.988894,3,18778.643681
0.969262,3,18781.12825
0.995208,4,18783.071561
0.974571,5,18785.298834
0.903322,7,18800.584062
0.962995,3,18800.662897
0.972468,3,18803.122201
0.972641,3,18803.197555
0.918166,3,18803.282874
0.967315,3,18805.77655
0.930371,9,18806.079479
0.986641,4,18806.181338
0.938115,3,18806.262965
0.933145,5,18812.180952
0.981265,5,18817.676841
0.981265,3,18821.042378
0.914152,6,18827.454534
0.926863,6,18836.287652
0.989697,3,18838.41472
0.729775,4,18838.582964
0.966006,5,18838.729516
0.983919,4,18841.058328
0.98265,4,18841.178406
0.927053,6,18841.425891
0.894466,3,18841.512408
0.0,3,18903.101154
0.898778,3,18907.135874
0.956972,5,18907.266799
0.984244,3,18907.34389
0.908271,5,18914.598123
0.978294,3,18916.778171
0.927559,9,18920.624659
0.929649,9,18952.869448
0.932445,3,18956.114266
0.956113,3,18958.726152
0.878132,3,18958.832091
0.966006,4,18958.938282
0.942294,5,18966.91033
0.917313,3,18970.243687
0.982887,3,18974.964064
0.94535,3,18977.178889
0.97627,3,18982.47591
0.910148,3,18982.591121
0.921506,4,18985.975816
0.969407,4,18988.392431
0.0,9,19117.778202
0.953906,3,19117.871075
0.990677,3,19117.947203
0.988598,3,19119.999392
0.966067,3,19124.70842
0.993745,3,19124.783464
0.95657,3,19124.895717
0.903046,3,19124.990577
0.813253,5,19131.32169
0.973344,7,19133.790634
0.898778,3,19141.587022
0.976006,7,19146.981724
0.966238,4,19147.141813
0.916648,3,19147.230761
0.858138,3,19147.327489
0.943001,3,19150.273966
0.980558,7,19152.77108
0.984777,3,19154.919849
0.926724,6,19161.35596
0.771311,3,19170.477493
0.927559,4,19174.131676
0.926166,5,19174.279674
0.979059,3,19176.449311
0.987916,3,19178.680282
0.927805,4,19178.783322
0.972291,4,19178.88841
0.918663,4,19181.883284
0.962737,3,19184.304014
0.962995,3,19184.385039
0.946262,3,19187.233044
0.933145,3,19193.116044
0.954819,3,19193.197019
0.971708,4,19195.837864
0.939611,3,19199.372937
0.952418,4,19202.117976
0.942686,4,19202.221139
0.975977,3,19204.55816
0.961727,4,19207.419478
0.936372,3,19210.40702
0.913056,3,19214.678549
0.882471,5,19230.188497
0.844247,5,19238.663069
0.957262,3,19243.942887
0.94535,3,19246.166121
0.966238,3,19246.245023
0.946173,6,19248.789455
0.949392,4,19251.631086
0.993447,3,19251.702522
0.986286,4,19254.008956
0.893098,3,19257.789754
0.929929,3,19260.912659
0.956312,3,19260.990377
0.996823,3,19261.062381
0.967953,4,19264.316039
0.967138,5,19264.439082
0.957262,3,19267.222798
0.966067,4,19269.591774
0.96262,6,19269.909194
0.11971,18,19352.563119
0.97346,3,19352.643716
0.947257,3,19358.475257
0.882733,10,19362.39914
0.904597,5,19366.120565
0.890743,7,19370.80716
0.963922,3,19370.887437
0.90324,10,19418.381946
0.982887,3,19420.56347
0.961727,3,19423.424918
0.927083,6,19428.248652
0.943141,4,19428.444422
0.024074,10,19475.053246
0.94612,3,19480.565028
0.024116,6,19488.895123
