device_id,circuit_id,split,family,generator,num_qubits,depth,size,attempts_expected,attempts_observed,success_count,failure_count,timeout_count,success_rate,transpile_success_n,transpile_median_s,transpile_mean_s,transpile_p95_s,transpile_max_s,eligible_configurations,best_config_id,best_median_score
ibm_heron_156,dj_indep_tket_21,train,dj,tket,21,24,102,36,36,36,0,0,1.0,36,0.023415218500304036,13.022462635555307,90.937101263753,91.14774587599823,12,o2_default_default,0.891053346
ibm_heron_156,dj_indep_tket_22,train,dj,tket,22,25,106,36,36,35,0,1,0.9722222222222222,35,0.025126063999778125,8.99176769125583,54.17651497690167,99.6126277709991,11,o2_default_default,0.882665691
ibm_heron_156,dj_indep_tket_23,train,dj,tket,23,27,112,36,36,32,0,4,0.8888888888888888,32,0.021937305500614457,3.5143249966872645,24.903999177293695,56.28849722100131,10,o3_default_default,0.8858118049
ibm_heron_156,dj_indep_tket_24,train,dj,tket,24,27,116,36,36,32,0,4,0.8888888888888888,32,0.021904772500420222,3.6650971457499963,26.094419512900235,58.43693638799596,10,o3_default_default,0.8781233554
ibm_heron_156,dj_indep_tket_25,train,dj,tket,25,28,120,36,36,33,0,3,0.9166666666666666,33,0.025291079000453465,6.130600723879373,64.00531992239993,73.09585156100366,10,o3_default_default,0.8716602162
ibm_heron_156,dj_indep_tket_26,train,dj,tket,26,30,126,36,36,32,0,4,0.8888888888888888,32,0.02475019699704717,4.495576148906821,31.82894268400082,72.15721663900331,10,o3_default_default,0.8592284031
ibm_heron_156,dj_indep_tket_27,train,dj,tket,27,31,132,36,36,30,0,6,0.8333333333333334,30,0.019921726499887882,0.05130516426652321,0.1762079546002496,0.44939424699987285,10,o3_default_default,0.8555804846
ibm_heron_156,dj_indep_tket_28,train,dj,tket,28,31,136,36,36,30,0,6,0.8333333333333334,30,0.02268704949892708,0.0489387603335975,0.185372969000673,0.3186523379990831,10,o3_default_default,0.8605738693
ibm_heron_156,dj_indep_tket_29,train,dj,tket,29,32,140,36,36,32,0,4,0.8888888888888888,32,0.02641275499991025,5.864153611062193,41.606182311798634,93.89070299800369,10,o3_default_default,0.8507446286
ibm_heron_156,dj_indep_tket_3,train,dj,tket,3,7,14,36,36,36,0,0,1.0,36,0.012322927002969664,0.012786685084291902,0.016650610752549255,0.018077963999530766,12,o3_default_default,0.9977017929
ibm_heron_156,dj_indep_tket_30,train,dj,tket,30,34,146,36,36,31,0,5,0.8611111111111112,31,0.02244141600385774,2.8600407026129804,0.20418952149702818,87.24861297800089,10,o3_default_default,0.8497737839
ibm_heron_156,dj_indep_tket_4,train,dj,tket,4,7,18,36,36,36,0,0,1.0,36,0.013501418499799911,0.20207081361149903,0.01854978099981963,6.802483449006104,12,o2_default_default,0.9932239888
ibm_heron_156,dj_indep_tket_40,train,dj,tket,40,44,194,36,36,30,0,6,0.8333333333333334,30,0.028231345499079907,0.1257815808004428,0.876388036598291,1.0515284150023945,10,o3_default_default,0.7964720979
ibm_heron_156,dj_indep_tket_5,train,dj,tket,5,9,24,36,36,36,0,0,1.0,36,0.015976104496076005,0.9697587811388075,6.548064911003166,8.539674526000454,12,o3_default_default,0.9870972447
ibm_heron_156,dj_indep_tket_50,train,dj,tket,50,53,244,36,36,30,0,6,0.8333333333333334,30,0.026089442002557917,0.43045488626667067,3.8349237928468938,4.095414729999902,10,o3_default_default,0.7315955954
ibm_heron_156,dj_indep_tket_6,train,dj,tket,6,9,28,36,36,36,0,0,1.0,36,0.016647251501126448,1.4902822177494575,9.280193942748156,10.82467004499631,12,o2_default_default,0.9804275964
ibm_heron_156,dj_indep_tket_60,train,dj,tket,60,64,298,36,36,30,0,6,0.8333333333333334,30,0.030350991502928082,1.8365747204004341,17.791411552352656,18.281437536003068,10,o3_default_default,0.6813895223
ibm_heron_156,dj_indep_tket_7,train,dj,tket,7,11,34,36,36,36,0,0,1.0,36,0.015392298497317825,1.8840531063051458,11.369123964001119,14.79814460099442,12,o2_default_default,0.9725282436
ibm_heron_156,dj_indep_tket_70,train,dj,tket,70,74,346,36,36,30,0,6,0.8333333333333334,30,0.03582931450000615,1.9269041176342094,18.499698434003218,19.4899791620046,10,o3_default_default,0.6378952359
ibm_heron_156,dj_indep_tket_8,train,dj,tket,8,12,40,36,36,36,0,0,1.0,36,0.01606035849908949,2.5998731836664066,17.598631523751465,17.92261457999848,12,o2_default_default,0.9721975554
ibm_heron_156,dj_indep_tket_80,train,dj,tket,80,84,396,36,36,30,0,6,0.8333333333333334,30,0.03805687900239718,2.112201876033699,20.202204839298062,21.478599723996012,10,o2_default_default,0.5856954199
ibm_heron_156,dj_indep_tket_9,train,dj,tket,9,12,44,36,36,36,0,0,1.0,36,0.014943900001526345,2.074592899194411,11.870550828994965,18.040072583004076,12,o3_default_default,0.9638861872
ibm_heron_156,dj_indep_tket_90,train,dj,tket,90,94,442,36,36,30,0,6,0.8333333333333334,30,0.04717180500301765,2.142071530300503,20.209066178400096,21.98650988999725,10,o3_default_default,0.5494522164
ibm_heron_156,graphstate_indep_qiskit_10,train,graphstate,qiskit,10,8,30,36,36,36,0,0,1.0,36,0.017104327504057437,2.9002270815277975,18.12600877774821,19.37030233800033,12,o2_default_default,0.9457781405
ibm_heron_156,graphstate_indep_qiskit_11,train,graphstate,qiskit,11,7,33,36,36,36,0,0,1.0,36,0.019224621002649656,3.104488802640036,18.897070896251535,19.858532994003326,12,o3_default_default,0.9593168333
ibm_heron_156,graphstate_indep_qiskit_12,train,graphstate,qiskit,12,6,36,36,36,36,0,0,1.0,36,0.019505772499542218,3.8069273530274788,22.043297374253598,30.659334388998104,12,o2_default_default,0.9600133736
ibm_heron_156,graphstate_indep_qiskit_13,train,graphstate,qiskit,13,5,39,36,36,36,0,0,1.0,36,0.01817314049912966,2.0873071266942134,10.443255293002949,10.72905209500459,12,o3_default_default,0.963304496
ibm_heron_156,graphstate_indep_qiskit_14,train,graphstate,qiskit,14,8,42,36,36,36,0,0,1.0,36,0.02129793700441951,3.513511942834157,20.916337909504364,22.415386093998677,12,o3_default_default,0.9416220319
