#{"t_start": 1788946560.1669784, "env_id": "None"}
r,l,t
0.926166,3,14662.963223
0.90324,6,14741.670429
0.932445,3,14744.814471
0.920098,3,14744.900999
0.924191,3,14747.452458
0.982916,3,14749.585074
0.917865,3,14753.119989
0.973227,3,14755.367964
0.917313,3,14761.534714
0.936536,3,14763.761732
0.916289,4,14763.908368
0.954219,4,14764.013072
0.991332,3,14768.126758
0.122349,4,14807.613461
0.981117,3,14807.711165
0.893554,4,14817.474945
0.991778,3,14821.780569
0.866974,3,14821.914401
0.982887,3,14824.072538
0.977884,3,14829.496089
0.94263,3,14829.61226
0.96653,3,14831.858903
0.972641,3,14831.932208
0.944613,3,14834.554186
0.729534,3,14844.875811
0.969756,3,14844.95435
0.929229,3,14845.040108
0.757866,3,14845.141609
0.789736,4,14845.285572
0.986523,3,14847.363767
0.942859,3,14850.188925
0.84308,4,14854.374671
0.99491,3,14856.253046
0.99491,3,14858.275969
0.90324,4,14889.367933
0.828446,3,14889.480938
0.977884,5,14895.46904
0.921477,4,14898.639728
0.979499,3,14900.917776
0.890126,3,14901.008258
0.934125,3,14903.835527
0.894069,3,14907.909395
0.959475,3,14910.10551
0.893607,3,14910.207847
0.885359,3,14913.901865
0.901124,4,14914.056185
0.981117,3,14914.136048
0.99491,3,14916.028113
0.916648,3,14916.113324
0.995059,5,14920.078195
0.981265,3,14924.911224
0.8785,4,14929.615406
0.90324,13,15033.000233
0.930068,3,15036.069963
0.976943,3,15036.146929
0.898778,3,15043.611425
0.916673,3,15043.690156
0.0,1,15104.032361
0.92353,3,15107.067568
0.972468,3,15111.860323
0.947311,3,15111.973497
0.966067,4,15114.417308
0.948963,3,15117.021751
0.756549,3,15123.573138
0.848314,3,15135.27649
0.928117,3,15141.549323
0.981618,3,15141.692898
0.857273,3,15151.210151
0.848314,3,15163.09421
0.926724,3,15169.267175
0.970221,3,15169.34894
0.984274,3,15169.423887
0.93961,3,15172.271352
0.961727,3,15175.016952
0.901615,3,15178.374133
0.97276,3,15180.701412
0.979353,3,15185.026316
0.967373,3,15187.662115
0.99491,3,15189.547168
0.942859,3,15194.981933
0.961727,3,15200.247154
0.979646,3,15203.120021
0.940932,5,15203.249393
0.957262,3,15205.940695
0.87102,3,15213.932412
0.106192,3,15214.253038
0.965922,3,15216.722872
0.882471,3,15226.530629
0.89423,3,15230.108668
0.961727,3,15232.895212
0.958927,3,15232.976027
0.923614,3,15236.317282
0.993417,3,15240.339082
0.748444,7,15254.032193
0.962304,3,15256.624728
0.024068,8,15262.530714
0.921477,3,15265.684062
0.988983,3,15265.769559
0.104674,3,15266.473844
0.922699,3,15269.92905
0.961727,3,15275.132108
0.96563,3,15275.301277
0.965572,3,15275.377369
0.991481,3,15279.548307
0.962737,3,15282.003271
0.848314,3,15288.363656
0.854283,4,15288.971371
0.977884,3,15292.337254
0.0,1,15352.994531
0.938338,3,15353.095246
0.920454,3,15353.224193
0.980882,3,15353.320368
0.979735,3,15355.442652
0.961727,3,15360.632288
0.864917,5,15376.473532
0.961727,3,15381.762617
0.729534,3,15392.41983
0.954819,3,15392.552714
0.974075,3,15395.252961
0.942294,3,15401.021941
0.933224,3,15401.107485
0.96291,3,15404.56544
0.910865,3,15411.062709
0.939751,3,15413.893137
0.965632,4,15420.078951
0.883974,3,15420.174574
0.967864,3,15420.313896
0.820187,5,15420.532763
0.892913,3,15424.306708
0.964472,3,15426.664695
0.913056,3,15434.485018
0.957262,3,15437.195266
0.936705,3,15437.285896
0.929929,3,15440.224277
0.882471,3,15445.361523
0.881669,3,15445.462624
0.989697,3,15447.54415
0.977444,3,15452.694043
0.965572,3,15452.805917
0.758913,3,15452.911523
0.98327,3,15455.039487
0.922833,3,15455.250306
0.97759,3,15457.544561
0.002145,6,15461.456298
0.913055,3,15465.117857
0.986138,3,15467.290612
0.0,4,15614.880531
0.907097,3,15614.977157
0.954219,3,15615.056766
0.979498,3,15615.136258
0.934966,3,15615.216691
0.974805,3,15615.314137
0.94612,3,15618.102497
0.938115,3,15977.028327
0.927559,3,15980.170944
0.757866,4,15980.297072
0.889384,3,15988.208905
0.908271,3,15991.971366
0.908271,3,15999.308017
0.942294,3,16005.560947
0.942859,3,16010.9963
0.024068,9,16098.583305
0.972468,3,16100.935179
0.904733,3,16107.674405
0.757866,3,16107.773224
0.910864,3,16119.563875
0.873901,3,16123.864513
0.942686,3,16123.978638
0.982739,3,16126.209663
0.944613,3,16128.83771
0.934629,3,16131.646152
0.924556,3,16134.468382
0.0,3,16194.888039
0.973227,3,16197.207113
0.979059,3,16199.608782
0.992076,3,16199.685782
0.942859,3,16205.162349
0.953962,4,16208.061321
0.983919,3,16210.068694
0.980499,3,16214.310088
0.876421,3,16218.010216
0.937356,3,16224.019987
0.942859,3,16229.652047
0.982887,3,16234.190361
0.913056,3,16238.479627
0.917313,3,16241.617998
0.917175,3,16244.965886
0.0,4,16307.209724
0.0,3,16412.96723
0.939611,3,16419.31872
0.989875,3,16421.277516
0.922001,3,16421.368109
0.963457,3,16421.450308
0.930068,3,16424.300261
0.931325,9,16437.880008
0.92314,4,16438.226271
0.0,1,16498.774793
0.0,10,16631.14549
0.955969,3,16633.774657
0.946259,3,16633.951715
0.962737,3,16638.731051
0.881906,3,16638.838916
0.910864,5,16673.077146
0.729775,3,16673.205309
0.882471,3,16677.761233
0.977884,3,16680.300244
0.936512,3,16683.217433
0.888894,3,16683.302715
0.965342,5,16692.031315
0.967373,3,16694.371297
0.979353,3,16698.703025
0.916098,3,16698.793519
0.921394,3,16701.855824
0.864917,4,16717.89892
0.913056,3,16722.022901
0.970017,3,16724.226894
0.932888,3,16726.724075
0.961727,3,16729.489393
0.918714,3,16729.573323
0.771311,3,16738.29839
0.894069,3,16742.413085
0.979353,3,16744.565157
0.771311,3,16761.233803
0.981265,3,16764.043597
0.0,5,16829.058945
0.937356,3,16832.159149
0.94999,3,16834.620698
0.927582,3,16834.749913
0.96653,3,16837.003075
0.795636,3,16837.103682
0.872485,3,16840.629881
0.933004,7,16863.373505
0.915932,3,16863.461193
0.973227,3,16865.539213
0.97466,3,16870.691319
0.94535,3,16872.864369
0.950446,5,16875.351144
0.94999,3,16877.804457
0.882471,3,16883.007673
0.925138,3,16885.781943
0.967373,3,16890.635988
0.991481,3,16892.62394
0.950446,3,16894.964504
0.992076,3,16895.048715
0.933285,3,16900.657572
0.952818,3,16903.1534
0.95821,4,16905.611622
0.97997,3,16909.888419
0.0,1,16970.354001
0.857273,3,16979.767068
0.926724,3,16982.894082
0.907394,3,16983.003945
0.986523,3,16985.060567
0.961727,3,16990.318627
0.970659,3,16992.4721
0.984659,3,16997.387922
0.953504,3,16999.819855
0.936199,3,16999.900964
0.875477,3,17004.454283
0.989548,3,17006.569666
0.778608,3,17012.449302
0.967138,3,17014.659441
0.956113,3,17019.807686
0.986226,3,17019.899601
0.921642,3,17019.982918
0.84389,4,17024.116115
0.931718,3,17027.636885
0.942859,3,17030.466272
0.914152,3,17036.86787
0.937356,3,17042.727138
0.863489,3,17047.055163
0.95053,3,17049.266343
0.972468,3,17053.92294
0.959475,3,17056.024947
0.969231,3,17056.104267
0.989697,3,17060.192764
0.929929,3,17066.263992
0.984984,3,17068.378923
0.974075,3,17074.307549
0.991332,3,17076.450707
0.984244,4,17076.556895
0.963517,3,17078.901917
0.959419,3,17081.374962
0.903512,3,17085.137535
0.984659,3,17090.112628
0.983123,3,17092.15712
0.99491,3,17094.051462
0.882471,3,17099.3083
0.962737,3,17103.965504
0.989934,4,17106.027671
0.946262,3,17108.770538
0.957662,3,17108.856396
0.984659,3,17111.512947
0.910865,3,17118.062121
0.906037,3,17121.131612
0.938056,5,17124.141656
0.96563,3,17124.222492
0.882471,3,17129.442586
0.981618,3,17129.521723
0.89894,3,17133.304003
0.913056,3,17141.093781
0.874713,8,17155.761078
0.968418,3,17157.902607
0.894069,3,17161.953831
0.984452,3,17163.953101
0.848314,3,17175.858365
0.991778,3,17178.200623
0.966064,3,17178.281165
0.901615,3,17181.614056
0.9982,3,17185.369507
0.759232,7,17192.286486
0.910865,3,17199.054304
0.977444,3,17204.077967
0.894388,3,17207.554899
0.906387,5,17218.430708
0.0,3,17280.678359
0.914152,3,17283.999446
0.963691,3,17284.078559
0.933004,8,17309.34823
0.961727,3,17314.53722
0.755709,4,17321.037019
0.914152,3,17324.347782
0.972906,3,17327.171502
0.939751,3,17329.772766
0.99491,3,17331.655054
0.927805,3,17333.968926
0.958987,3,17334.052647
0.848314,3,17340.144826
0.973052,4,17343.46906
0.99491,3,17345.346501
0.981206,3,17347.711265
0.933285,3,17350.49808
0.920347,3,17356.858633
0.987916,3,17359.00872
0.755075,3,17365.390265
0.955969,4,17367.987075
0.964472,3,17370.349787
0.969262,3,17372.537185
0.913218,3,17372.655733
0.962737,3,17377.415527
0.99491,3,17379.377137
0.937356,3,17385.248132
0.0,1,17445.810313
0.961727,3,17451.152104
0.975977,3,17453.412188
0.978294,3,17455.528599
0.961727,3,17458.187611
0.930706,3,17460.49466
0.925138,3,17463.312397
0.811085,3,17470.552855
0.882471,3,17480.265836
0.937356,3,17483.267915
0.897455,3,17486.715876
0.979646,4,17491.513143
0.932359,3,17491.597417
0.963575,3,17494.014366
0.913055,3,17501.020691
0.977884,3,17503.750232
0.986523,3,17505.829892
0.917175,3,17512.209291
0.939383,3,17514.941261
0.981117,3,17515.021477
0.996404,3,17516.896016
0.0,9,17621.532486
0.973227,3,17626.041078
0.979499,3,17628.18595
0.943368,3,17630.747043
0.874976,3,17634.703168
0.882471,3,17639.936879
0.963689,3,17642.031123
0.958641,3,17644.430359
0.0,2,17705.894763
0.988983,3,17705.990289
0.925,3,17708.804461
0.943736,3,17711.476981
0.969407,3,17713.892657
0.969873,6,17716.10546
0.95723,3,17718.191884
0.930399,3,17718.276495
0.966067,3,17723.024747
0.913056,3,17727.154121
0.959419,3,17729.540654
0.952246,3,17732.333668
0.977444,3,17737.568175
0.990677,3,17737.646187
0.954507,3,17740.258421
0.819793,4,17745.248632
0.932888,3,17747.797662
0.901615,3,17751.332163
0.942859,3,17754.1343
0.94612,3,17756.764929
0.972468,3,17761.382987
0.873901,3,17765.236184
0.939383,3,17767.978517
0.939611,3,17771.361237
0.984659,3,17774.090424
0.963084,3,17776.429291
0.947339,4,17779.150435
0.989697,3,17781.224788
0.931154,3,17781.309646
0.84389,3,17785.616876
0.0,11,18034.452608
0.930961,3,18037.17866
0.993119,3,18039.171912
0.882471,3,18048.859945
0.959275,3,18053.960238
0.977884,3,18056.668387
0.848314,3,18062.123252
0.954162,3,18062.259553
0.973052,4,18069.7737
0.991987,3,18069.849903
0.963313,3,18069.930298
0.930402,3,18070.02025
0.928921,3,18070.134712
0.954219,3,18070.213221
0.848314,3,18076.50549
0.771311,3,18085.53456
0.0,5,18150.948106
0.757866,3,18151.259548
0.949392,3,18156.478039
0.960223,3,18156.556506
0.99297,3,18158.569844
0.832209,3,18158.660129
0.848314,3,18165.064508
0.939611,3,18168.445508
0.947257,4,18171.398002
0.97759,3,18173.796893
0.828869,4,18174.657145
0.970572,3,18177.972057
0.857273,3,18187.396267
0.9299,4,18190.321629
0.959275,3,18192.790381
0.909225,3,18205.036582
0.940932,3,18205.172176
0.917865,3,18208.754401
0.889384,3,18212.903705
0.913055,3,18219.84984
0.956113,3,18222.301062
0.946259,3,18222.382891
0.927753,3,18225.167741
0.929649,22,18259.830219
0.848314,3,18271.767165
0.869107,3,18271.883572
0.927753,3,18274.714898
0.993268,3,18279.004794
0.983654,4,18279.106287
0.954246,3,18279.19725
0.922254,3,18282.021407
0.939611,3,18288.429735
0.989697,3,18292.47481
0.961727,5,18300.538994
0.962362,3,18303.023463
0.848314,3,18314.977908
0.97997,3,18317.144675
0.980087,3,18319.345466
0.772191,7,18325.478509
0.882471,3,18335.153941
0.988064,3,18339.746702
0.0,2,18400.714017
0.952818,3,18405.651558
0.979499,3,18407.882849
0.974395,5,18411.017558
0.927753,3,18413.839634
0.93387,3,18413.925003
0.912643,3,18416.893927
0.945663,3,18416.978652
0.94535,3,18419.137885
0.0,1,18479.400472
0.86339,3,18483.632652
0.981618,3,18483.71466
0.830912,7,18483.943653
0.871047,5,18492.740852
0.0,18,18669.123877
0.991719,3,18671.134439
0.844247,3,18680.348039
0.981265,3,18685.694054
0.956113,3,18688.273954
0.885327,3,18688.371657
0.957173,3,18688.503381
0.920485,3,18694.85375
0.991332,3,18696.98287
0.811085,3,18704.396956
0.986138,3,18706.48972
0.963313,3,18706.620453
0.917865,3,18710.212083
0.967373,3,18714.979279
0.962304,3,18717.65527
0.936372,3,18720.616952
0.0,1,18781.014229
0.962304,3,18786.325122
0.0,4,18902.528951
0.99491,3,18904.440314
0.92979,3,18913.650811
0.925194,3,18916.609856
0.973227,3,18918.870461
0.913056,3,18926.749047
0.933285,3,18929.59289
0.981323,3,18931.698555
0.989697,3,18935.711073
0.933588,3,18935.806536
0.973052,3,18941.159612
0.915249,3,18944.153046
0.952675,5,18949.210768
0.869055,3,18949.305919
0.90324,3,18992.016546
0.0,2,19052.705245
0.980058,3,19052.798531
0.0,1,19113.197017
0.965543,3,19115.427226
0.957173,3,19115.50508
0.99297,3,19117.431343
0.931325,7,19128.616266
0.988064,3,19132.838549
0.947367,3,19132.917246
0.90324,3,19160.155868
0.989548,3,19162.170049
0.963835,3,19162.245608
0.938338,3,19162.328428
0.0,1,19222.673343
0.956541,3,19222.768265
0.0,6,19337.610602
0.953988,3,19337.703372
0.976124,3,19339.892448
0.844247,3,19349.209443
0.981323,3,19349.283552
0.990677,3,19349.358555
0.99491,3,19351.244001
0.0,10,19474.607692
0.920347,3,19477.895498
0.863489,3,19482.245683
0.944161,3,19484.895785
0.908105,3,19488.034249
0.947598,3,19490.665791
0.962304,3,19495.759278
0.99297,3,19497.716321
0.859561,3,19502.306178
0.996823,3,19502.383417
0.962737,3,19504.722103
0.98327,3,19506.831781
0.848314,3,19513.191314
0.975331,3,19515.164408
0.758412,4,19515.298033
0.984984,3,19517.442585
0.965922,4,19522.145522
0.979499,3,19524.478837
0.913056,3,19532.23836
0.99297,3,19536.232555
0.953504,3,19538.657964
0.961032,4,19541.116373
0.848314,3,19552.968811
0.864917,4,19568.800907
0.993268,3,19573.294327
0.944217,4,19576.779974
0.93328,3,19576.859124
0.957262,3,19582.127309
0.874161,3,19582.21497
0.821887,3,19582.485868
0.908271,3,19586.244031
0.99491,3,19588.108455
0.982887,3,19590.366961
0.932888,3,19592.885394
0.0,2,19653.286698
0.903512,3,19657.665076
0.0,8,19773.203886
0.943001,3,19778.640349
0.937356,3,19784.574949
0.980882,3,19784.650309
0.936199,4,19784.806881
0.965922,3,19787.122173
0.962737,3,19791.794611
0.904733,3,19795.248117
0.888182,8,19904.301622
0.988064,3,19908.838335
0.97466,4,19914.049011
0.844247,3,19923.331676
0.94612,3,19925.947056
0.842625,7,19933.832481
0.966067,3,19938.335464
0.914015,4,19944.821312
0.848314,3,19956.633895
0.96563,3,19956.796619
0.977884,3,19960.6211
0.857427,3,19965.12859
0.955396,3,19977.245969
0.993715,3,19977.322488
0.932445,3,19980.180624
0.907557,4,19980.346884
0.936255,3,19980.477761
0.913056,3,19988.395729
0.0,5,20072.790489
0.771311,3,20089.237475
0.90324,3,20119.778625
0.993686,3,20119.856504
0.942402,3,20119.936204
0.99297,3,20123.848497
0.967373,3,20128.646987
0.90324,3,20159.162592
0.966181,3,20163.53187
0.954819,3,20163.614298
0.97759,4,20165.952929
0.976124,3,20170.344384
0.886371,3,20170.434561
0.915497,4,20173.401742
0.99491,3,20175.285008
0.898778,3,20179.293416
0.866327,3,20184.044183
0.99491,3,20185.925834
0.957262,3,20190.979593
0.771311,3,20199.787164
0.975068,3,20199.863959
0.939611,3,20203.295113
0.996404,3,20205.172964
0.0,5,20310.227729
0.980058,3,20310.323116
0.981146,3,20312.427248
0.966067,3,20314.811023
0.971301,3,20318.148519
0.758958,6,20324.70607
0.97759,3,20329.132107
0.917865,3,20335.915212
0.123071,17,20434.724586
0.882471,3,20439.856943
0.992076,5,20444.270606
0.922833,3,20444.352215
0.946315,3,20444.522048
0.978352,3,20444.598174
0.966064,3,20444.683768
0.99491,3,20446.575799
0.962302,4,20446.759003
0.970572,3,20450.113274
0.969085,3,20450.190307
0.848314,3,20455.977008
0.980676,3,20458.17073
0.771311,3,20467.859861
0.995298,3,20467.943284
0.844247,4,20473.183854
0.984215,3,20473.304028
0.848314,3,20485.756366
0.940428,3,20488.359392
0.980205,3,20488.436125
0.987916,3,20490.559102
0.989697,3,20494.727697
0.993119,3,20496.937243
0.0,1,20557.255074
0.771311,4,20575.130691
0.956113,3,20580.256057
0.943001,3,20585.914603
0.939611,3,20589.26846
0.875477,3,20594.019817
0.922473,3,20594.229753
0.946262,3,20599.465627
0.97759,3,20601.625454
0.925138,3,20604.340227
0.962304,3,20607.161651
0.953733,3,20609.730063
0.952675,3,20612.394945
0.942294,3,20618.271811
0.439556,3,20618.612139
0.920454,3,20618.697879
0.844247,3,20623.28948
0.974454,3,20625.476882
0.946262,3,20628.300429
0.539561,7,20630.062256
0.973607,3,20630.138585
0.987916,3,20634.528463
0.990677,4,20634.658656
0.945209,3,20637.358218
0.967373,3,20639.921363
0.984421,3,20640.006642
0.982739,3,20644.130289
0.979852,3,20646.287515
0.024018,18,20904.004431
0.907862,3,20910.81812
0.982887,3,20915.069681
0.942859,3,20917.868301
0.97997,3,20922.107578
0.934828,4,20931.402395
0.947257,3,20934.31882
0.878445,4,20934.449553
0.880878,3,20938.147052
0.99832,4,20940.159932
0.942294,3,20943.203955
0.944613,3,20945.930178
0.972614,3,20948.249519
0.982887,3,20950.489114
0.979646,3,20953.218991
0.982887,3,20955.468471
0.993715,3,20955.546304
0.940428,3,20958.167893
0.927559,3,20961.793358
0.828446,3,20961.897188
0.957232,3,20961.97393
0.912721,3,20964.669744
0.941299,3,20964.748894
0.958641,3,20967.153761
0.0,3,21057.418803
0.864371,3,21057.668449
0.939611,3,21060.682202
0.884884,3,21064.588811
0.933285,4,21070.306523
0.989548,3,21072.414214
0.939611,3,21075.792315
0.898772,3,21075.883301
0.9982,3,21079.600986
0.981294,3,21079.688196
0.99491,3,21081.642811
0.99491,3,21083.530942
0.956113,3,21085.927001
0.968418,3,21088.180513
0.970106,3,21090.480948
0.911001,4,21097.126198
0.882471,3,21107.628888
0.946943,3,21110.271959
0.0,1,21170.925474
0.977444,3,21176.253399
0.938338,3,21176.353221
0.893098,3,21180.489373
0.93961,3,21186.151289
0.966238,3,21186.226883
0.977444,4,21191.891532
0.953845,3,21191.971065
0.945039,3,21194.843436
0.979499,3,21197.118054
0.924552,3,21197.229913
0.848314,3,21203.973032
0.913055,3,21211.242292
0.882471,3,21221.265692
0.951501,3,21221.373697
0.92131,3,21224.145954
0.913056,3,21228.572924
0.976474,3,21228.653547
0.894466,3,21228.766534
0.929339,3,21228.849738
0.937356,3,21232.164123
0.984215,3,21232.240149
0.981265,3,21237.661796
0.986286,3,21239.926601
0.973198,4,21246.859537
0.99297,3,21250.910142
0.964472,3,21253.349206
0.981146,3,21255.499861
0.818344,4,21259.597494
0.90324,3,21291.749048
0.995059,4,21295.725514
0.933285,3,21301.693721
0.960226,3,21306.4419
0.962824,3,21309.030006
0.989934,3,21311.091656
0.758389,5,21320.098638
0.916098,4,21320.202917
0.846148,4,21324.608496
0.952675,3,21327.289166
0.98265,3,21327.382313
0.914152,3,21330.747274
0.98451,3,21332.659164
0.927559,3,21339.405913
0.757866,4,21339.534645
0.913056,3,21347.582268
0.882471,3,21352.799445
0.978294,3,21355.002081
0.991987,3,21355.083954
0.931325,4,21370.92601
0.826338,4,21378.632246
0.854488,4,21756.397023
0.811085,3,21764.043247
0.939611,3,21770.547509
0.927726,3,21773.685547
0.973052,3,21779.145169
0.771311,5,21788.826517
0.957262,3,21791.64123
0.957031,3,21794.068689
0.977444,4,21799.433713
0.907726,3,21806.220064
0.988064,3,21808.78087
0.962824,3,21811.305309
0.978264,5,21811.436099
0.864786,4,21811.706988
0.979499,3,21816.139678
0.861788,3,21825.655777
0.957031,3,21827.984101
0.942828,4,21828.11474
0.988271,3,21830.187921
0.988924,3,21830.272318
0.972614,3,21832.606029
0.965804,3,21832.688217
0.921561,5,21839.51862
0.757707,5,21840.058297
0.933285,3,21845.778172
0.97627,3,21848.742993
0.982887,3,21850.891186
0.959275,3,21856.048554
0.938338,3,21856.136406
0.934828,3,21859.772284
0.932359,3,21859.855575
0.984659,3,21862.641562
0.99491,3,21864.639421
0.951074,3,21864.725215
0.984659,3,21867.639859
0.945066,3,21867.726648
0.933004,4,21893.094913
0.96653,3,21895.372622
0.894069,3,21899.543244
0.909225,3,21911.694641
0.79311,3,21917.339031
0.972468,3,21919.835898
0.975331,3,21919.912341
0.848314,3,21932.141717
0.960108,3,21932.222106
0.87102,3,21940.476689
0.867781,3,21944.529458
0.913056,3,21948.854016
0.995059,3,21952.819141
0.964819,3,21955.22016
0.0,1,22015.768277
0.963835,3,22015.862504
0.978205,3,22016.002567
0.99491,3,22018.029653
0.981146,3,22020.09974
0.965166,4,22024.797527
0.729534,3,22035.422242
0.952246,3,22038.356421
0.956828,4,22040.941217
0.989697,3,22043.013301
0.943141,3,22043.195657
0.953733,3,22045.59121
0.963199,3,22047.858267
0.884664,3,22051.005829
0.980852,3,22051.087596
0.962593,3,22055.895648
0.848314,3,22068.288771
0.987916,3,22072.856344
0.976358,3,22075.060164
0.993119,3,22079.073242
0.78598,9,22102.185441
0.981146,3,22104.294003
0.992076,4,22106.737447
0.995208,4,22108.913355
0.972468,3,22111.764925
0.946003,3,22111.856676
0.933285,3,22117.949719
0.986138,3,22120.095336
0.959275,3,22122.701269
0.959419,3,22125.244509
0.947881,3,22125.328475
0.921477,3,22128.543395
0.966064,3,22128.621915
0.922254,3,22131.558438
0.906608,3,22134.8634
0.952818,3,22140.089483
0.0,8,22203.20854
0.0,16,22386.914393
0.024078,11,22387.804987
0.971329,4,22391.507598
0.979499,3,22393.897077
0.894412,5,22397.740206
0.945179,3,22397.833358
0.024078,9,22421.232291
0.945039,3,22424.170761
0.848314,3,22436.110343
0.990142,3,22440.574227
0.962304,3,22445.674175
0.922001,3,22445.760106
0.99297,3,22447.764861
0.962304,3,22450.48306
0.907862,3,22453.869334
0.8785,4,22458.555319
0.937323,4,22458.710346
0.91322,3,22462.07337
0.848314,3,22474.146556
0.811085,3,22487.943635
0.967373,3,22490.442744
0.973052,3,22495.78863
0.979059,3,22498.170188
0.889862,3,22501.933102
0.949534,3,22504.588354
0.882471,3,22509.725693
0.93961,3,22512.603373
0.904597,3,22516.220476
0.936372,3,22521.999727
0.787961,6,22532.366263
0.959419,3,22537.274782
0.830438,3,22542.132267
0.969698,3,22548.003042
0.960916,3,22550.367587
0.882471,3,22560.22525
0.979059,3,22562.591481
0.953245,4,22565.128755
0.946318,3,22567.560709
0.991778,3,22571.974114
0.977444,3,22577.298614
0.972262,3,22577.380566
0.99491,3,22579.366065
0.933145,3,22585.211863
0.970106,3,22589.740874
0.939611,3,22593.234828
0.875477,3,22602.358862
0.954878,3,22602.441195
0.921587,3,22602.536703
0.982739,3,22604.813945
0.991332,3,22606.997964
0.795636,3,22607.265226
0.980499,4,22611.512701
0.002951,9,22620.557684
0.987916,3,22624.753341
0.965746,3,22627.09982
0.980205,3,22627.185758
0.124113,7,22628.639715
0.913056,3,22633.106086
0.888395,4,22636.854615
0.972233,3,22636.940203
0.889384,3,22641.501093
0.956541,3,22641.744758
0.848518,3,22641.847322
0.0,1,22702.520658
0.970017,3,22704.976285
0.988271,3,22707.083782
0.866327,3,22717.525011
0.93166,3,22720.300936
0.988094,3,22722.256881
0.933588,3,22722.338946
0.944613,3,22725.08654
0.986286,3,22729.906869
0.987589,3,22729.992064
0.882471,3,22740.257525
0.729534,6,22762.962604
0.97627,3,22766.073323
0.952818,3,22768.856645
0.991778,3,22773.48851
0.955396,3,22781.636666
0.882471,3,22791.848916
0.993417,3,22795.811816
0.982887,3,22800.495828
0.0,17,23039.101219
0.986286,3,23043.850514
0.811085,3,23058.551441
0.939611,3,23065.512502
0.978381,4,23065.68697
0.900933,3,23065.991953
0.966067,3,23070.74531
0.981117,3,23070.822098
0.0,1,23131.129461
0.992076,3,23131.239187
0.811085,3,23139.231928
0.956972,3,23139.311883
0.0,1,23200.018598
0.967922,3,23200.113918
0.981117,3,23200.202516
0.90324,4,23244.717241
0.981265,3,23250.070024
0.991719,3,23252.244244
0.882471,3,23262.046745
0.964444,4,23264.597408
0.943906,3,23267.163138
0.945179,3,23267.289793
0.918166,3,23267.374006
0.913056,4,23271.620263
0.929144,3,23271.705264
0.961727,3,23274.258373
0.757866,4,23274.387411
0.991778,3,23276.740758
0.992076,3,23276.816582
0.811085,3,23284.489012
0.99491,3,23286.414644
0.94612,3,23291.838469
0.990588,3,23291.915846
0.94612,3,23295.116454
0.940935,3,23300.248288
0.0,1,23360.730449
0.844247,3,23370.704942
0.024081,12,23421.989268
0.862764,3,23426.828028
0.979852,3,23429.087244
0.927753,3,23432.470939
0.932445,3,23439.670066
0.917175,3,23443.180836
0.86279,3,23448.077693
0.979499,3,23450.348639
0.991332,3,23454.54156
0.754622,6,23463.783665
0.946003,3,23463.89098
0.913055,3,23467.788008
0.883899,4,23471.694097
0.961727,3,23477.342169
0.974075,3,23480.873494
0.915497,3,23483.908841
0.988568,3,23484.18088
0.929144,3,23484.264585
0.97759,3,23488.796569
0.848314,3,23500.940038
0.988983,3,23501.017146
0.972906,3,23503.810853
0.989697,4,23505.959625
0.811085,4,23513.85819
0.771311,3,23521.761828
0.821887,3,23521.863856
0.91322,3,23525.288736
0.910865,3,23528.770162
0.989548,3,23532.862762
0.952246,3,23535.704873
0.917366,3,23538.705267
0.901615,4,23545.499036
0.979059,3,23547.649359
0.95657,4,23547.751753
0.989697,3,23551.849033
0.961696,3,23554.223003
0.991987,3,23554.302376
0.972468,3,23559.038687
0.821418,3,23563.904782
0.882471,3,23573.970311
0.930179,5,23576.86506
0.979499,4,23581.34945
0.940653,3,23583.977727
0.927471,3,23584.065312
0.928117,3,23590.272135
0.322857,16,23602.554179
0.942176,4,23602.701193
0.924746,4,23602.832438
0.93328,3,23602.919742
0.962966,4,23605.320914
0.984215,3,23605.395759
0.93961,3,23608.164804
0.983919,3,23610.272863
0.939611,4,23613.735882
0.934686,3,23616.578476
0.99491,3,23618.563997
0.961118,3,23618.66327
0.963313,3,23618.798386
0.984303,3,23618.907382
0.978529,3,23618.979261
0.939611,3,23622.443033
0.987916,3,23624.632583
0.832284,3,23624.727161
0.0,8,23741.121865
0.907726,3,23747.958259
0.857273,3,23753.290363
0.965922,3,23755.740206
0.918495,5,23762.128629
0.913056,3,23766.405434
0.983919,3,23768.525823
0.965225,3,23770.905274
0.903512,3,23774.866676
0.901615,3,23778.536335
0.0,2,23878.351519
0.848314,4,23884.942425
0.981117,3,23885.033726
0.99491,4,23887.067955
0.887273,4,23891.482999
0.977179,3,23894.175532
0.903512,3,23901.723871
0.991719,3,23903.82103
0.0,9,24004.997267
0.95988,3,24007.438309
0.988064,3,24009.548002
0.811085,3,24017.141293
0.946943,3,24019.674338
0.97627,4,24024.93066
0.946262,3,24030.365445
0.97276,3,24032.704854
0.917865,3,24040.02957
0.882471,3,24045.41444
0.937356,3,24048.654473
0.882471,3,24053.755425
0.841463,5,24058.273818
0.920347,3,24061.469241
0.729534,3,24070.762357
0.957262,3,24076.108769
0.982887,3,24080.828704
0.931466,3,24090.437236
0.986138,3,24092.7621
0.972468,3,24097.573389
0.970106,3,24099.996279
0.984659,3,24102.976566
0.928921,3,24103.106563
0.987916,3,24105.323128
0.961727,3,24108.04451
0.955396,3,24115.91091
0.882471,3,24125.908623
