#{"t_start": 1789501611.0506365, "env_id": "None"}
r,l,t
0.974202,7,23285.438324
0.78104,5,23285.552602
0.902905,7,23293.099739
0.949436,5,23297.877438
0.934365,4,23301.162114
0.739386,10,23306.426942
0.76069,15,23313.81058
0.735633,3,23322.315733
0.603593,7,23328.46907
0.354091,14,23376.286405
0.726642,9,23381.771648
0.832818,8,23386.785506
0.940627,12,23387.050347
0.983984,12,23390.924533
0.3274,8,23391.467662
0.948061,8,23391.654557
0.586185,8,23401.312682
0.994973,10,23403.423115
0.774305,15,23426.188323
0.25843,5,23426.371064
0.952918,12,23429.538265
0.920614,8,23432.125709
0.899843,7,23436.088386
0.732107,18,23447.217527
0.914315,5,23450.952052
0.756816,15,23456.492518
0.942723,10,23458.804862
0.977326,4,23460.935934
0.864286,9,23475.356491
0.859138,11,23478.315548
0.615955,10,23488.754465
0.75699,13,23496.115533
0.343402,11,23518.907476
0.89361,5,23521.540571
0.446976,11,23522.019567
0.91852,8,23524.708114
0.871306,6,23531.804507
0.850336,9,23540.89696
0.955542,6,23545.269614
0.819946,5,23549.152698
0.88584,6,23553.195785
0.852787,8,23558.175217
0.85306,12,23564.772613
0.623854,8,23573.343518
0.825787,6,23578.502203
0.888676,8,23586.067773
0.251043,15,23600.334353
0.773693,10,23603.544462
0.43236,7,23613.762861
0.949492,5,23619.852283
0.994155,6,23622.063595
0.0,5,23683.879217
0.977304,4,23686.094889
0.792881,13,23690.468506
0.831522,5,23694.344419
0.692881,6,23701.545637
0.529853,6,23712.974302
0.845988,5,23719.886998
0.870916,16,23728.02991
0.241738,4,23753.036971
0.380347,12,23761.016809
0.447092,13,23812.849074
0.952433,9,23816.63467
0.726642,10,23824.298611
0.991194,5,23826.368522
0.389102,9,23854.670058
0.796025,5,23863.233881
0.654838,9,23885.019731
0.8645,9,23892.550788
0.998249,12,23898.371963
0.788394,11,23902.966577
0.643077,9,23909.373386
0.760978,9,23916.092888
0.896154,7,23919.889502
0.254317,8,23955.724597
0.983042,3,23957.721614
0.87003,9,23958.281215
0.969795,9,23968.259751
0.341434,8,23973.453807
0.960524,3,23975.908022
0.987613,3,23978.06793
0.543784,14,24001.607172
0.119049,8,24029.002264
0.695228,17,24032.742599
0.718552,13,24033.181538
0.595947,4,24042.036174
0.442281,6,24042.200859
0.550474,15,24066.422148
0.768442,10,24082.274552
0.979522,6,24454.328368
0.647672,24,24474.670111
0.908818,7,24479.683189
0.83152,8,24483.132689
0.77836,6,24487.904904
0.856628,5,24488.023344
0.8645,3,24492.776525
0.87638,12,24504.409987
0.893148,11,24513.404184
0.835937,15,24531.51664
0.985465,8,24533.795707
0.84187,3,24537.611791
0.864322,8,24540.58415
0.823212,5,24540.749988
0.740701,10,24559.205553
0.880942,6,24563.576339
0.947221,5,24563.688711
0.95194,7,24566.2571
0.909837,8,24569.85724
0.0,8,24744.830381
0.39594,7,24764.124273
0.913048,4,24767.023075
0.930878,7,24769.377171
0.593353,4,24775.972139
0.934228,12,24782.028016
0.65254,9,24795.286194
0.837937,9,24800.175782
0.998249,4,24802.126519
0.749716,12,24802.492566
0.0,7,24864.610104
0.840857,4,24864.725076
0.939133,5,24864.871404
0.843664,11,24865.222577
0.785757,4,24868.595845
0.819908,9,24873.61779
0.998849,9,24879.936226
0.878311,6,24880.116085
0.939535,3,24882.561676
0.710492,5,24887.335201
0.059224,18,24936.320618
0.911174,12,24942.522618
0.846005,8,24942.726425
0.680887,5,24963.93685
0.818507,16,24967.4074
0.951466,7,24972.144838
0.916516,3,24972.221248
0.860751,5,24975.292991
0.649601,14,25010.957146
0.932173,10,25014.532405
0.411256,3,25028.525901
0.665829,12,25048.442872
0.999254,4,25048.524293
0.982814,8,25048.697583
0.908585,4,25048.792188
0.960524,7,25051.381537
0.899812,9,25051.666516
0.825401,5,25051.793618
0.869778,3,25058.904796
0.9078,5,25062.053487
0.93369,4,25062.144552
0.054176,23,25140.581633
0.894885,3,25143.587502
0.482129,7,25143.786036
0.848768,14,25148.620605
0.99677,10,25152.636662
0.905152,7,25159.978194
0.998341,3,25161.937802
0.535875,5,25174.798403
0.897387,10,25175.048489
0.880521,4,25179.64683
0.751767,4,25185.46421
0.898935,9,25193.955078
0.59979,6,25201.204808
0.622156,7,25215.782571
0.957191,6,25218.263325
0.880202,5,25225.142671
0.674306,20,25245.225563
0.881172,10,25252.48362
0.976075,4,25256.899862
0.423138,7,25271.004281
0.632257,13,25295.445635
0.918441,3,25301.205146
0.701166,13,25312.855025
0.199523,6,25334.680268
0.989792,3,25336.804922
0.690095,4,25345.476311
0.884199,7,25348.927269
0.906343,6,25352.943687
0.0,5,25460.460895
0.56976,5,25476.928565
0.970897,4,25481.223384
0.964601,8,25486.858391
0.949239,6,25491.476306
0.809632,7,25494.394769
0.464268,4,25494.512241
0.991289,5,25496.615494
0.823324,13,25508.901646
0.870307,6,25512.036513
0.996036,3,25513.99739
0.810193,17,25528.5982
0.997599,5,25528.703265
0.0,5,25606.510351
0.925371,11,25609.648468
0.944729,5,25613.804627
0.871843,5,25624.323804
0.962429,9,25630.225037
0.974409,4,25632.340548
0.727455,10,25645.891399
0.764284,6,25657.557761
0.952954,6,25659.895328
0.861812,13,25671.785277
0.926421,4,25678.006692
0.92425,3,25684.558892
0.889421,4,25690.196903
0.880942,3,25694.439604
0.445876,4,25708.252131
0.807106,5,25712.683541
0.897119,5,25719.177449
0.880986,5,25719.333448
0.602124,7,25736.551117
0.702937,6,25745.514201
0.0,10,25806.738122
0.996685,5,25808.788734
0.92993,6,25812.259107
0.345141,8,25834.856601
0.33653,5,25849.860107
0.918116,4,25849.961865
0.766693,3,25854.135341
0.0,5,25915.088422
0.0,9,25916.516667
0.893243,7,25924.155285
0.530819,7,25939.176286
0.928181,10,25943.611536
0.600019,12,25958.494129
0.974108,3,25960.991282
0.0,42,26119.377989
0.599534,3,26125.795635
0.960365,6,26125.961607
0.964298,5,26132.710017
0.916918,12,26140.818221
0.881023,6,26140.955143
0.78314,24,26148.92053
0.226569,11,26149.964329
0.074686,8,26229.873447
0.334026,15,26324.555781
0.929032,3,26327.573448
0.710188,7,26327.764959
0.839751,5,26331.068199
0.858163,5,26331.177402
0.273388,5,26345.457781
0.890994,5,26349.366651
0.979522,5,26349.49611
0.0,15,26362.915829
0.92419,5,26366.791469
0.214869,13,26389.633145
0.732197,11,26403.632898
0.948369,5,26406.028692
0.954014,8,26409.093823
0.913724,11,26413.155473
0.896045,8,26413.36523
0.741358,25,26421.373618
0.912567,4,26421.483033
0.979648,4,26421.567472
0.955214,4,26421.661997
0.946626,10,26423.996347
0.860787,6,26430.352279
0.925636,10,26442.542487
0.845988,3,26447.035122
0.937595,6,26449.400891
0.924099,13,26463.044266
0.206458,6,26463.255297
0.955773,4,26465.634747
0.0,10,26530.901525
0.964298,6,26533.53477
0.0,7,26586.550552
0.697706,13,26617.447586
0.806402,6,26628.178247
0.997834,3,26628.239807
0.664022,5,26635.295991
0.877625,9,26640.070985
0.040777,17,26706.245934
0.432283,10,26729.108273
0.942635,4,26731.462848
0.881279,7,26734.746446
0.890516,8,26737.811629
0.838315,5,26737.93585
0.960524,5,26742.636992
0.99092,10,26745.844033
0.829564,10,26754.572315
0.756816,13,26764.953408
0.790063,8,26769.729707
0.983254,5,26769.828016
0.889874,16,26778.951107
0.331715,11,26836.029533
0.0,9,26923.287088
0.976569,7,26925.58312
0.612456,21,26936.843204
0.967335,3,26939.259104
0.92409,10,26939.479872
0.29187,19,27015.11524
0.998249,4,27018.9284
0.627568,4,27025.743166
0.660801,11,27041.167213
0.996237,3,27045.147709
0.991181,10,27049.436575
0.335213,10,27075.915724
0.911729,5,27078.780568
0.975755,5,27081.054576
0.989498,4,27083.129193
0.791,17,27093.008303
0.946533,8,27093.184002
0.574495,6,27096.189723
0.879474,4,27099.370209
0.59979,4,27106.540252
0.288892,5,27125.543086
0.521301,23,27145.129128
0.794072,9,27152.508723
0.619938,5,27152.66861
0.892374,4,27158.004014
0.250317,12,27184.60714
0.84399,5,27186.932996
0.824276,8,27197.056492
0.681878,13,27215.062545
0.943767,11,27221.306985
0.267621,5,27255.188307
0.926421,3,27261.33412
0.898419,4,27264.376857
0.77346,11,27274.219529
0.680201,4,27274.340587
0.996036,6,27278.44586
0.595714,4,27289.287169
0.912443,5,27291.723879
6.8e-05,10,27294.966411
0.756135,13,27302.812121
0.990233,5,27306.858564
0.857585,7,27313.857849
0.152418,7,27318.32895
0.663969,4,27327.85148
0.92152,7,27328.301023
0.919236,8,27328.465201
0.545173,13,27348.712201
0.958169,4,27348.805945
0.944995,5,27348.930125
0.0,13,27412.536445
0.996036,4,27416.546063
0.712776,8,27422.317307
0.855507,17,27431.510855
0.866297,3,27435.138314
0.850925,4,27435.251133
0.0,2,27496.364143
0.977789,10,27498.643696
0.76289,5,27498.782214
0.940019,6,27505.419543
0.925818,4,27505.50782
0.993758,5,27507.477343
0.254629,9,27523.378703
0.973454,6,27525.918812
0.911928,8,27526.118479
0.866297,4,27529.839033
0.869068,8,27533.34211
0.948265,8,27537.888089
0.94885,5,27543.824356
0.85086,7,27546.512629
0.916589,5,27546.632705
0.870234,6,27550.344197
0.437879,6,27562.804717
0.132133,47,28007.068986
0.758539,5,28007.207184
0.343402,4,28024.782084
0.304312,6,28044.756239
0.834557,10,28047.268154
0.950702,6,28049.631438
0.345217,17,28050.427912
0.943039,3,28050.504851
0.942637,3,28053.33277
0.828052,7,28053.595417
0.793969,13,28068.476649
0.970138,5,28070.784872
0.541528,4,28082.101758
0.720993,3,28089.92848
0.931786,6,28092.309129
0.960524,5,28094.78644
0.946983,7,28098.541878
0.580417,4,28102.279191
0.369571,17,28181.231339
0.986229,3,28181.298045
0.761264,12,28206.153261
0.532496,6,28206.379272
0.859151,5,28211.194811
0.926421,3,28217.251266
0.770993,6,28217.411229
0.032062,8,28218.168044
0.326201,18,28258.164869
0.949492,3,28260.66555
0.691876,6,28274.086989
0.898419,4,28277.040597
0.944823,4,28280.909326
0.223246,4,28300.245529
0.979277,12,28305.76088
0.008884,11,28357.004028
0.531115,8,28371.874804
0.889812,4,28374.517799
0.316895,14,28422.11664
0.399494,27,28448.554449
0.786896,6,28452.525484
0.940735,5,28455.16656
0.996036,3,28457.193385
0.806553,6,28469.156324
0.998395,5,28472.980033
0.819299,18,28506.72282
0.345408,16,28547.726082
0.825429,7,28554.838207
0.665743,11,28555.146535
0.859511,10,28563.291978
0.672781,6,28570.835686
0.821022,10,28581.379909
0.921958,9,28585.623094
0.563286,9,28603.678788
0.863146,4,28607.704914
0.0,29,28883.383075
0.968238,4,28887.761761
0.834159,5,28887.904949
0.710043,5,28888.036727
0.937501,4,28894.546482
0.764492,8,28911.779218
0.937761,9,28914.663653
0.941317,5,28916.875468
0.640367,11,28925.951401
0.825959,4,28932.679967
0.0,12,29044.61946
0.792952,4,29049.148231
0.882004,5,29049.275116
0.445876,4,29063.050487
0.0,11,29135.876551
0.880603,12,29140.966538
0.742697,7,29158.623545
0.81217,20,29169.907602
0.324473,20,29200.110737
0.59979,4,29207.30127
0.755849,7,29210.380637
0.864186,4,29214.927707
0.909837,3,29218.235776
0.831603,3,29222.117562
0.880143,5,29226.423726
0.866297,3,29232.410727
0.895732,4,29236.340415
0.773182,5,29243.07734
0.997021,6,29243.194093
0.875532,6,29243.33024
0.85086,6,29245.988174
7.2e-05,26,29379.565274
0.553669,5,29383.3105
0.574488,14,29418.702357
0.408826,13,29425.598736
0.961332,3,29425.66188
0.59979,4,29435.748232
0.245349,8,29459.480115
0.82069,6,29459.607149
0.819947,5,29459.757607
0.987613,5,29461.885202
0.831121,3,29468.325891
0.991089,8,29470.400877
0.681131,9,29484.070809
0.0,2,29585.098911
0.987223,9,29592.191843
0.198528,11,29627.473994
0.998395,5,29631.363042
0.557337,8,29650.500891
0.832968,5,29654.578817
0.580153,5,29654.74744
0.690572,3,29663.859013
0.941931,3,29663.925836
0.954331,6,29668.92169
0.782877,6,29675.156784
0.931059,7,29685.72897
0.952946,7,29688.086961
0.0,1,29748.691662
0.191134,6,29754.045128
0.0,4,29861.420832
0.995961,7,29865.265987
0.887775,3,29868.345393
0.867834,9,29877.291035
0.929032,4,29880.359567
0.756674,9,29890.023761
0.922305,8,29893.862918
0.896467,9,29899.454972
0.920155,4,29899.553578
0.831484,5,29899.77332
0.053241,10,29936.706972
0.636368,15,29951.637604
0.173866,7,29976.122211
0.950376,4,29981.927936
0.825565,5,29984.963997
0.693993,8,29990.727113
0.341617,5,30007.101431
0.990233,4,30011.178141
0.441948,5,30023.377658
0.779962,8,30028.155236
0.999254,6,30028.280015
0.54094,8,30040.555
0.998566,6,30040.67759
0.748143,5,30040.807796
0.993502,4,30040.892979
0.893952,6,30043.778766
0.983985,4,30047.958005
0.85776,4,30054.774564
0.506959,14,30073.548221
0.784163,14,30078.224997
0.986395,5,30080.381796
0.685575,7,30080.675645
0.426542,8,30127.381384
0.56716,14,30142.013334
0.278469,14,30161.51221
0.923979,6,30161.646903
0.845166,5,30166.596525
0.433548,10,30193.813989
0.825107,5,30197.732497
0.956973,5,30197.838121
0.627693,6,30209.776713
0.95461,5,30213.241239
0.902714,4,30217.618863
0.77344,7,30223.584558
0.054804,6,30258.68244
0.983985,4,30260.869441
0.943795,5,30263.543744
0.950818,5,30266.205008
0.960524,4,30268.725347
0.798277,8,30273.224001
0.9231,6,30276.056215
0.633562,5,30284.847426
0.229404,11,30347.429163
0.915594,6,30347.578287
0.803358,14,30357.744591
0.429063,19,30375.764307
0.545021,8,30385.485729
0.58499,7,30392.805768
0.33288,12,30414.693339
0.753459,7,30420.047056
0.593065,10,30431.82543
0.958692,6,30434.434085
0.188773,8,30464.334205
0.963385,10,30464.53823
0.827889,5,30467.277763
0.334696,23,30509.486362
0.845366,7,30518.691563
0.824035,3,30531.067975
0.928573,5,30531.19293
0.447105,6,30532.536609
0.970871,4,30538.179443
0.25427,11,30557.323836
0.929032,4,30560.386331
0.845997,16,30572.980572
0.916356,5,30573.107576
0.855457,4,30573.204777
0.836623,5,30576.968166
0.969515,5,30577.07782
0.894885,3,30580.047956
0.937911,3,30585.172016
0.978819,3,30589.487999
0.796431,12,30605.950618
0.887775,4,30612.505067
0.958232,5,30614.943107
0.980799,5,30618.284516
0.85306,4,30622.145267
0.997834,4,30622.232067
0.64878,5,30630.989103
0.892374,3,30634.009723
0.582272,5,30643.252144
0.880521,6,30650.35409
0.523558,6,30650.651855
0.541528,7,30665.759485
0.0,4,30778.266673
0.711158,12,30786.852513
0.0,11,30898.905515
0.662198,22,30910.402065
0.959059,6,30910.546665
0.825955,4,30917.013705
0.334046,20,30942.067515
0.461875,6,30957.089817
0.786896,6,30963.487001
0.701166,5,30971.598338
0.0,6,31036.621377
0.811868,3,31041.014735
0.897055,4,31045.246854
0.871877,5,31048.799572
0.924505,3,31051.376528
0.459108,24,31077.293966
0.69994,6,31096.74839
0.693845,5,31100.285638
0.769749,7,31106.123015
0.824621,5,31114.099162
0.980625,9,31117.585949
0.907623,5,31123.011657
0.906744,3,31125.891566
0.888276,5,31128.290435
0.746346,9,31142.504194
0.696905,6,31155.862072
0.33653,5,31168.16141
0.949696,8,31170.878334
0.612389,21,31195.867599
0.983402,5,31195.974561
0.991694,3,31200.038693
0.920387,6,31204.304178
0.907273,3,31204.372423
0.829608,13,31222.643219
0.717776,9,31229.828442
0.758614,5,31236.330509
0.0,19,31355.565307
0.555282,20,31399.229503
0.455804,12,31409.368923
0.998249,4,31413.185894
0.343402,7,31431.218115
0.648961,6,31440.098019
0.417573,19,31457.326573
0.801675,7,31461.836433
0.353362,8,31462.12482
0.627568,4,31471.572393
0.952386,6,31473.920588
0.882009,15,31477.738828
0.979103,4,31478.006095
0.839075,4,31484.277602
0.980113,5,31486.466661
0.708076,6,31495.555245
0.519364,18,31518.580354
0.744433,21,31527.26706
0.516106,8,31540.040967
0.861735,12,31540.357697
0.964298,4,31542.960054
0.590538,7,31558.978728
0.984762,8,31561.23623
0.771126,15,31566.784868
0.795807,8,31569.940622
0.909837,7,31976.28527
0.0,18,32096.787824
0.846013,7,32100.169873
0.570334,5,32115.521682
0.780228,4,32120.627977
0.956731,3,32123.344205
0.979949,3,32127.68591
0.765977,11,32133.157595
0.998341,3,32135.009242
0.392853,11,32169.414217
0.848509,17,32180.803315
0.470773,25,32219.70946
0.829548,7,32219.878372
0.961948,4,32225.560143
0.791294,6,32234.693161
0.854424,4,32238.317129
0.646975,7,32247.382802
0.285767,9,32310.403838
0.855539,5,32315.257449
0.889421,7,32318.67014
0.0,4,32380.502792
0.63525,12,32380.827207
0.882053,4,32385.071954
0.831226,5,32388.958772
0.623545,6,32394.965091
0.957115,6,32398.478206
0.846665,8,32402.355536
0.58499,3,32409.242022
0.857765,6,32409.383229
0.776217,4,32416.671466
0.887137,4,32416.775928
0.896069,4,32419.168841
0.261947,11,32421.242667
0.538379,4,32432.177581
0.315352,7,32454.213129
0.996036,4,32456.241268
0.906744,6,32461.564425
0.856692,8,32464.365002
0.993268,4,32466.428853
0.840199,7,32466.595832
0.81147,5,32472.668003
0.942637,3,32475.551724
0.891591,7,32475.720497
0.967958,4,32477.985458
0.864555,4,32478.093755
0.938476,7,32478.246763
0.934559,4,32478.34777
0.881599,10,32486.992636
0.942795,7,32492.608697
0.926142,9,32497.876608
0.198491,14,32569.036624
0.0,4,32629.943492
0.953883,3,32632.618902
0.910649,9,32632.870389
0.452776,5,32636.585209
0.998849,3,32638.588933
0.936115,7,32638.748153
0.991586,4,32640.723917
0.94054,4,32644.364286
0.696927,5,32650.978372
0.795076,11,32661.997787
0.821676,7,32662.181669
0.927849,4,32662.279861
0.406488,18,32680.276733
0.996685,6,32682.341935
0.905013,8,32685.353885
0.913264,9,32685.576743
0.240115,4,32705.289909
0.9065,13,32705.602482
0.998395,3,32707.556532
0.639854,5,32719.726725
0.856725,6,32724.537602
0.890298,4,32724.640401
0.6256,6,32734.045204
0.906744,3,32736.903437
0.823881,5,32740.990299
0.914455,4,32745.911125
0.930001,8,32750.687877
0.827889,6,32753.441638
0.0,14,32831.899445
0.845366,6,32835.734486
0.998249,8,32839.742729
0.0,2,32900.120466
0.766134,5,32905.837568
0.894884,3,32912.261306
0.699204,4,32922.501557
0.677499,29,32936.552189
0.954879,5,32936.658118
0.693524,3,32945.179272
0.469062,7,32945.628199
0.909837,5,32951.19569
0.578491,3,32963.322532
0.86814,3,32967.199627
0.990795,3,32969.420332
0.894885,3,32974.667472
0.786809,17,32983.841438
0.951905,6,32987.337572
0.857388,9,32993.916619
0.0,3,33055.301952
0.91778,6,33055.440904
0.960524,3,33057.887632
0.987613,3,33060.064501
0.953883,4,33062.653902
0.0,4,33123.910078
0.898419,3,33126.834127
0.480804,11,33143.698983
0.538379,3,33154.659931
0.457874,7,33173.444045
0.927502,4,33173.533623
0.138444,22,33197.270063
0.931001,7,33200.745766
0.949963,5,33200.861645
0.972833,4,33200.953437
0.960524,3,33203.419735
0.919397,4,33206.123544
0.715744,4,33211.760916
0.538643,4,33221.990661
0.939852,19,33242.601166
0.998669,5,33246.396485
0.832953,5,33250.536773
0.156963,13,33281.042718
0.795293,6,33281.216771
0.930292,6,33288.491215
0.991374,5,33292.306954
0.880118,5,33297.002715
0.0,3,33357.586869
0.925907,7,33357.783356
0.803667,6,33360.856692
0.835291,4,33360.973216
0.925563,4,33361.076918
0.982495,6,33361.209507
0.955839,3,33367.684734
0.71366,3,33376.045048
0.643757,5,33387.683931
0.908499,4,33391.482068
0.721735,6,33391.718613
0.239002,11,33421.198874
0.707986,12,33421.579618
0.858983,3,33425.227025
0.482366,7,33438.514483
0.927052,5,33440.785058
0.734141,8,33453.173396
0.791398,6,33461.317323
0.841154,9,33468.85382
0.347598,8,33481.232849
0.977304,3,33483.412627
0.786385,7,33486.758361
0.788351,6,33491.885928
0.336663,20,33582.496543
0.930596,10,33589.884751
0.645972,7,33598.308327
0.896581,3,33600.861959
0.615441,6,33610.293782
0.96235,4,33613.011624
0.912529,4,33616.846229
0.967958,4,33619.03757
0.809099,3,33625.281599
0.741092,11,33636.997122
0.741678,10,33646.17728
0.979465,7,33651.651822
0.109563,14,33663.415319
0.887877,6,33666.322207
0.779403,3,33670.505747
0.718183,8,33680.522717
0.933151,4,33684.583949
0.880935,4,33689.120677
0.343496,5,33706.88157
0.827744,10,33716.043039
0.017178,11,33732.56387
0.884733,6,33735.3979
0.590538,7,33755.850113
0.702566,5,33761.435503
0.845988,3,33768.340752
0.960524,4,33770.870842
0.087997,4,33799.871301
0.267621,8,33834.383732
0.881173,3,33837.378055
0.469972,6,33837.661699
0.927776,3,33837.741151
0.788765,8,33842.327271
0.94836,3,33844.906133
0.43279,8,33861.624649
0.884747,8,33866.013707
0.707826,3,33874.525586
0.877618,7,33874.704999
0.757473,10,33887.071939
0.99263,4,33887.149849
0.0,10,34085.249841
0.791212,6,34088.967201
0.725968,7,34094.245027
0.912292,3,34099.626567
0.985339,4,34104.236564
0.79939,17,34105.366403
0.852142,7,34115.757517
0.320516,11,34139.570507
0.0,8,34201.436137
0.789179,5,34207.056293
0.751562,12,34209.889514
0.815897,5,34217.946938
0.895469,9,34222.488688
0.788994,14,34234.98362
0.983068,5,34237.354328
0.03075,17,34246.785389
0.305105,8,34271.998152
0.822325,4,34276.258886
0.411979,8,34286.466539
0.900527,13,34293.847755
0.0,5,34354.416864
0.749882,4,34357.119785
0.0,9,34427.289144
0.890338,4,34430.190726
0.914455,4,34433.144969
0.855767,7,34437.397171
0.769121,9,34449.31231
0.423138,4,34463.305143
0.690572,3,34475.240521
0.846456,4,34475.355362
0.804775,4,34483.608027
0.71366,4,34491.905247
0.417211,6,34497.552966
0.960259,3,34497.624101
0.767518,3,34502.772791
0.863153,5,34502.885853
0.302313,11,34554.818297
0.0,1,34615.511863
0.974288,6,34619.010829
0.88105,5,34629.380718
0.690572,3,34641.413448
0.877855,9,34653.723986
0.992108,6,34653.848084
0.0,2,34715.56371
0.880942,3,34719.784919
0.943099,4,34722.526513
0.954399,9,34726.506318
0.842577,11,34734.282593
0.854319,11,34741.239902
0.747782,6,34752.713372
0.939197,3,34755.675605
0.877654,5,34763.685478
0.612389,20,34765.236939
0.871384,11,34776.994472
0.81923,4,34779.841404
0.487475,7,34780.075823
0.695885,5,34783.695583
0.794346,8,34788.440735
0.790041,3,34792.747592
0.942795,5,34798.209212
0.987839,3,34798.272285
0.955542,3,34802.674616
0.854639,11,34805.989894
0.949047,8,34812.72776
0.781638,5,34819.059914
0.88288,6,34819.207804
0.74883,6,34819.434042
0.92261,3,34824.817594
0.996036,3,34828.814972
0.883708,6,34832.336645
0.991377,7,34832.480002
0.952918,4,34835.08697
0.784358,7,34841.306099
0.904633,3,34844.213318
0.918748,6,34847.014426
0.787739,4,34852.326394
0.38636,5,34852.617614
0.813065,7,34857.131903
0.555982,7,34872.121757
0.991005,5,34872.226502
0.755213,5,34872.35638
0.853067,8,34872.588577
0.841921,4,34877.424243
0.804153,15,34889.166853
0.994251,4,34889.245882
0.778979,8,34900.361912
0.710656,3,34908.976949
0.827513,6,34918.704229
0.927358,6,34921.677317
0.771762,10,34932.51283
0.0,9,35069.373242
0.976557,3,35069.450748
0.842842,6,35069.600553
0.909837,4,35075.16521
0.955042,5,35079.872138
0.747298,15,35080.897089
0.932496,4,35080.99112
0.96235,5,35083.682983
0.864991,5,35090.565075
0.845988,3,35097.50758
0.824458,5,35106.791079
0.89703,4,35106.892785
0.0,17,35165.099163
0.895732,6,35173.249958
0.929199,4,35177.168896
0.934794,7,35183.751437
0.875823,10,35186.542548
0.957191,3,35188.942752
0.884265,6,35189.102335
0.904732,7,35193.707784
0.908665,7,35206.542305
0.480608,18,35242.358452
0.989498,4,35244.44854
0.887608,4,35247.552059
0.955542,4,35249.967716
0.985872,5,35254.067985
0.86814,7,35258.229145
0.943551,5,35261.846439
0.811868,6,35266.17511
0.880181,4,35266.269469
0.0,10,35367.220205
0.612449,8,35377.969812
0.286718,10,35397.667264
0.958856,10,35397.896776
0.918477,6,35398.068144
0.921828,4,35403.875956
0.820945,8,35785.564534
0.491314,7,35801.163262
0.43746,4,35819.731505
0.0,1,35880.320616
0.890341,4,35880.423223
0.89607,7,35887.377836
0.887111,4,35887.490051
0.949973,9,35893.654487
0.849717,10,35913.34475
0.619273,48,35961.543349
0.984762,3,35963.713856
0.96186,5,35966.997119
0.775319,7,35967.165256
0.572744,3,35975.749683
0.934089,4,35975.841563
0.697408,7,35976.013192
0.926641,4,35981.268558
0.891141,5,35985.369049
0.942109,3,35987.68681
0.56751,10,36003.221685
0.984762,3,36005.38186
0.789179,3,36011.18841
0.456517,4,36024.416306
0.949973,5,36026.823506
0.892901,6,36026.957525
0.961528,3,36027.02648
0.912376,12,36031.614631
0.921767,4,36031.708239
0.579807,11,36041.878054
0.996036,3,36045.838903
0.908499,4,36049.666435
0.996036,3,36051.660252
0.880521,7,36056.656127
0.977304,3,36060.887027
0.861363,5,36061.026476
0.724147,9,36077.877845
0.607057,4,36087.569734
0.989621,3,36089.59998
0.969959,5,36089.715275
0.891567,4,36095.007151
0.951197,4,36095.10516
0.812184,13,36103.287412
0.820533,8,36114.984356
0.977304,3,36117.164786
0.492547,6,36132.363192
0.905779,10,36138.757314
0.949436,3,36141.317069
0.814831,7,36150.82547
0.762324,5,36156.792081
0.977776,3,36159.117284
0.845988,4,36163.626871
0.894949,10,36167.018968
0.0,3,36273.981777
0.78692,7,36274.176504
0.4458,5,36274.686752
0.871756,10,36284.03112
0.659911,6,36303.439121
0.896621,5,36303.565189
0.838215,3,36307.42243
0.690572,3,36319.388872
0.832624,5,36325.116563
0.521869,4,36336.575766
0.0,8,36398.50421
0.702735,18,36404.405098
0.328205,5,36404.814251
0.912567,4,36404.916543
0.889102,4,36405.017333
0.724426,9,36419.928196
0.879343,6,36424.484078
0.882114,13,36429.870535
0.960524,5,36432.440913
0.958694,6,36434.70396
0.071705,4,36473.307004
0.595947,3,36479.61609
0.696813,6,36479.761125
0.556776,3,36479.897129
0.850266,6,36486.510958
0.396674,10,36513.583921
0.481811,16,36521.563781
0.277078,25,36566.78488
0.826692,7,36571.825444
0.8359,5,36576.801543
0.594558,22,36635.63087
0.227326,5,36657.092141
0.860457,5,36659.966309
0.679645,11,36676.271833
0.0,6,36737.714138
0.0,3,36799.085408
0.437684,6,36811.965461
0.858983,3,36815.563944
0.811917,4,36827.816833
0.926352,21,36842.596066
0.943071,3,36845.05983
0.887889,17,36866.068953
0.797568,8,36875.173525
0.821767,5,36880.244396
0.694505,5,36884.490643
0.943544,6,36889.40579
0.764826,6,36899.018362
0.895057,3,36899.099876
0.343402,4,36916.863352
0.729405,6,36931.123264
0.992981,3,36933.108789
0.964161,4,36935.783019
0.479309,9,36958.015857
0.997143,3,36959.97915
0.871264,8,36964.746238
0.370985,21,36984.291779
0.998249,4,36988.222503
0.183664,37,37135.4472
0.960524,5,37137.989313
0.906594,5,37140.226146
0.636167,7,37140.434013
0.925858,4,37140.528564
0.513869,3,37152.415764
0.896941,6,37159.648315
0.859312,4,37164.270351
0.865854,5,37171.594997
0.313289,6,37181.513387
0.679304,23,37190.344626
0.891313,5,37192.726485
0.651362,5,37192.854988
0.996036,3,37196.782804
0.0,25,37211.265329
0.891519,13,37211.586868
0.893773,5,37214.304203
0.964298,3,37219.207987
0.806742,11,37224.94113
0.399567,16,37265.342218
0.958135,5,37267.733985
0.449676,7,37294.814924
0.868398,5,37301.124131
0.641188,17,37312.034349
0.935581,4,37312.128403
0.987857,4,37316.339142
0.935325,3,37316.405026
0.441454,5,37331.019223
0.992747,3,37332.968059
0.989678,6,37335.12706
0.928494,4,37335.217141
0.994024,4,37335.307083
0.955042,3,37339.88744
0.0,17,37485.656013
0.863586,5,37485.783791
